ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
002378.SZ,20260212,30.4,12200,20260224,31.888080000000002,规则卖出,base,17575.562780000007,579.0132199999999,0.04737696825793554
600744.SH,20260227,7.94,47600,20260303,7.992,规则卖出,base,1905.1900000000358,570.01,0.005039672071906551
603530.SH,20260227,60.17,6200,20260303,61.4385,规则卖出,base,7295.288125000022,569.411875,0.019550694427107922
000554.SZ,20260303,10.85,35100,20260305,11.42856,规则卖出,base,19710.819179999922,596.63682,0.05174391194828001
601975.SH,20260303,4.97,76700,20260305,5.214779999999999,规则卖出,base,18179.359217499914,595.2667824999999,0.047678025161717395
300164.SZ,20260303,21.7,17500,20260305,21.978,规则卖出,base,4289.293750000012,575.70625,0.01129222302719254
605366.SH,20260325,11.21,35200,20260327,11.5884,规则卖出,base,12711.14239999994,608.5376,0.032205329577507345
601016.SH,20260325,5.4,73200,20260327,5.10489,规则卖出,base,-22167.96943499997,565.9174350000001,-0.05606767058235433
603538.SH,20260325,32.38,12200,20260401,40.8591,规则卖出,base,102723.15972499987,721.860275,0.2599699403438204
605589.SH,20260407,35.67,11900,20260409,35.654309999999995,规则卖出,base,-823.1871112500671,636.4761112499999,-0.0019388308936224212
600654.SH,20260407,4.0,106600,20260410,4.47552,规则卖出,base,49987.468960000006,702.9630400000001,0.11720209947513123
600743.SH,20260408,2.19,194800,20260416,2.84715,规则卖出,base,127212.88597500003,799.9340250000001,0.29811887781479296
688227.SH,20260417,101.36,4700,20260421,114.95492999999999,规则卖出,base,63101.71278624993,794.45821375,0.1324244347111721
300905.SZ,20260417,55.58,8700,20260421,55.09485,规则卖出,base,-4940.847993749986,720.0429937499999,-0.010215394379184952
600156.SH,20260417,9.26,52400,20260422,9.34065,规则卖出,base,3492.9414250000086,733.118575,0.007196817156402063
002971.SZ,20260515,41.21,12200,20260519,37.89207,规则卖出,base,-41182.29056750002,703.5445674999999,-0.08189162579532262
603082.SH,20260515,42.3,11900,20260521,43.956,规则卖出,base,18926.712000000087,779.688,0.03759060234941282
600758.SH,20260519,5.17,98400,20260521,4.75524,规则卖出,base,-41524.46051999999,712.0765200000001,-0.08160368998659426
600611.SH,20260521,5.57,87000,20260526,5.88411,规则卖出,base,26566.525537499947,761.0444624999999,0.05480898401970412
002442.SZ,20260521,7.37,65700,20260526,7.95204,规则卖出,base,37465.91446499999,774.113535,0.07735616299452949
000518.SZ,20260521,3.75,129200,20260527,3.7962,规则卖出,base,5234.828699999955,734.2112999999999,0.010801899525118626
000767.SZ,20260601,6.14,82700,20260603,5.91408,规则卖出,base,-19421.89651999997,738.31252,-0.03823923497952868
600280.SH,20260601,3.52,144200,20260604,3.9860100000000003,规则卖出,base,66353.26769750002,845.3743025,0.13069104527845316
688207.SH,20260609,20.93,25000,20260611,19.05093,规则卖出,base,-47702.90406249999,726.1540625,-0.09114377700367071
603929.SH,20260609,205.81,2500,20260611,227.39238,规则卖出,base,53116.7175624999,839.2324375000001,0.10320867149715637
002636.SZ,20260609,70.38,7400,20260612,89.90001,规则卖出,base,143486.2959075,961.7780924999998,0.2754361137976376
000506.SZ,20260615,15.1,37900,20260617,15.25473,规则卖出,base,4998.501666249949,865.76533375,0.008732028085693719
601696.SH,20260615,12.69,45100,20260617,13.336649999999999,规则卖出,base,28268.981606249963,894.9333937499999,0.04938140464883772
301176.SZ,20260615,67.92,8400,20260618,78.21171000000001,规则卖出,base,85486.50904500006,963.854955,0.1498000847623784
301580.SZ,20260622,75.8,8000,20260624,83.60631,规则卖出,base,61462.816899999954,987.6631,0.10133155513891969
002297.SZ,20260622,31.2,19600,20260624,31.6683,规则卖出,base,8249.926649999927,928.7533499999998,0.013487481495010743
603082.SH,20260622,45.13,13500,20260624,46.8531,规则卖出,base,22318.890187500016,942.9598125,0.036623928994485286
003043.SZ,20260630,99.39,6400,20260702,96.98292,规则卖出,base,-16340.199359999993,934.8873600000001,-0.025681839425443963
603222.SH,20260630,8.45,76100,20260702,8.23176,规则卖出,base,-17551.87142,943.80742,-0.027288112883021846
600363.SH,20260630,35.78,17900,20260702,35.184779999999996,规则卖出,base,-11601.812952500113,947.3749525,-0.01811022859153871
600094.SH,20260708,4.22,148800,20260710,3.9060900000000003,规则卖出,base,-47593.32474000001,883.51674,-0.07577432952188494
002951.SZ,20260708,16.32,38400,20260710,14.91507,规则卖出,base,-54821.90736000005,872.59536,-0.08745692483129225
002841.SZ,20260708,47.39,13200,20260713,51.45849,规则卖出,base,52698.61591499996,1005.4520849999999,0.08422286467842835
000889.SZ,20260721,3.8,160900,20260731,3.5964,规则卖出,base,-33635.42094999996,876.1809499999999,-0.054998224128178425
605388.SH,20260730,6.12,99900,20260803,5.894100000000001,规则卖出,base,-23456.28273749997,888.8727375000001,-0.0383560359910022
002421.SZ,20260804,3.48,170300,20260806,3.45654,规则卖出,base,-4879.209952499987,883.9719525,-0.008230894862491251
002792.SZ,20260804,28.75,20600,20260806,32.64732,规则卖出,base,79296.06101000006,988.73099,0.13385604381513327
300615.SZ,20260804,12.52,47300,20260814,17.19,期末,base,219726.5922500001,1164.40775,0.37094420484335805
