ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
300986.SZ,20260107,19.32,13400,20260119,25.974,规则卖出,base,88663.8135,499.7865,0.3423938270090862
002218.SZ,20260127,6.61,44300,20260129,6.87312,规则卖出,base,11202.411229999992,453.80476999999996,0.038247034307988786
003042.SZ,20260127,23.1,12700,20260130,21.96801,规则卖出,base,-14798.357658750001,422.08465875,-0.050430033725334895
600531.SH,20260127,20.49,14300,20260204,18.42156,规则卖出,base,-29981.229134999976,402.53713500000003,-0.10229699529729565
000070.SZ,20260212,19.5,14400,20260224,18.24174,规则卖出,base,-18517.495320000035,398.5513199999999,-0.06592901390037118
000899.SZ,20260227,14.61,18800,20260303,14.04594,规则卖出,base,-11003.074589999958,398.74658999999997,-0.04004953073846513
002980.SZ,20260303,35.06,7700,20260305,34.025940000000006,规则卖出,base,-8357.252172499968,394.9901725,-0.030949405403925566
600108.SH,20260303,4.81,56600,20260306,4.845149999999999,规则卖出,base,1578.6341374999718,410.85586249999994,0.005797108415203788
600032.SH,20260325,13.02,20700,20260327,12.05793,规则卖出,base,-20294.226438749996,379.37743875,-0.07528052030771108
605388.SH,20260417,8.87,29600,20260421,8.25174,规则卖出,base,-18671.44838000001,370.95238000000006,-0.07109746520528834
600683.SH,20260417,11.99,21900,20260421,11.94804,规则卖出,base,-1311.6468450000089,392.722845,-0.004993960017085003
603311.SH,20260519,27.95,9400,20260521,28.11186,规则卖出,base,1125.4871450000164,395.996855,0.0042827459503639925
603779.SH,20260515,9.92,25800,20260525,13.23675,规则卖出,base,85081.28081250004,490.8691875,0.3323487739456267
601958.SH,20260615,28.07,10100,20260617,27.972,规则卖出,base,-1413.8232499999617,424.02325,-0.004985661315344346
001257.SZ,20260615,30.51,9300,20260618,31.97799,规则卖出,base,13209.627116249994,442.67988375,0.046543264626321273
000032.SZ,20260615,20.81,13700,20260618,23.32665,规则卖出,base,34007.36186875003,470.74313125,0.1192536650796456
600113.SH,20260701,36.5,8200,20260703,36.4635,规则卖出,base,-747.8758750000154,448.575875,-0.0024981254686328933
600288.SH,20260708,17.11,17500,20260710,16.51347,规则卖出,base,-10875.363406249951,436.08840625000005,-0.03631174833410275
002841.SZ,20260709,52.13,5700,20260713,51.45849,规则卖出,base,-4268.533991250019,440.92699124999996,-0.014361757968334568
600744.SH,20260721,7.22,40900,20260731,6.63336,规则卖出,base,-24406.531030000024,412.95503,-0.08262985500162363
603106.SH,20260804,9.04,31700,20260806,8.971020000000001,规则卖出,base,-2613.784667499953,427.1186675000001,-0.009118713131451486
000595.SZ,20260804,6.56,43700,20260806,6.643350000000001,规则卖出,base,3207.834006250026,434.56099374999997,0.011187113663657346
002963.SZ,20260804,15.99,17900,20260810,18.46152,规则卖出,base,43755.57624,484.63176,0.15283518707565136
001267.SZ,20260806,38.81,7600,20260814,42.69,期末,base,29008.706000000006,479.294,0.09832468448206168
