ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
300837.SZ,20210323,监管审批,,,,0.7,,80.0,用于建筑垃圾资源回收利用设备生产基地建设项目(一期),20210323,0,-0.11204188481675381,-0.06682389937106925,-0.05450514337482282,-0.11399371069182396,-0.12557100284412237,-0.08981918238993714,-0.10591631628490594,-0.16103125000000007,-0.19544059739214914,
600586.SH,20210210,监管审批,,,,14.0,,80.0,用于宁夏太阳能光伏轻质面板项目、马来西亚三期(太阳能电池封装玻璃)项目,20210210,0,-0.08857142857142852,0.10031347962382431,0.0942453987971088,0.07680250783699072,0.10429845435420537,0.006269592476489061,0.06746468677206474,0.10344827586206895,0.14286882811363366,
002256.SZ,20210125,董事会预案,,,,5.73,,80.0,用于支付永晟新能源股权收益权回购价款、补充流动资金,20210125,0,0.05384615384615388,-0.051094890510948954,-0.036524314926872026,0.05109489051094873,0.08676460555291698,0.007299270072992359,0.027958720023785633,0.2700729927007297,0.33708013952752514,
600966.SH,20210116,董事会预案,,,,50.0,,80.0,用于1、绿色环保能源综合利用项目;2、数字化转型项目;3、高档包装纸板5号机、6号机生产线改造项目;4、化机浆配套废液综,20210115,1,0.02586206896551735,-0.09971988795518205,-0.10719152276924493,-0.12717086834733904,-0.1369407961341903,0.05826330532212887,0.02110260103314099,-0.07058823529411773,-0.04684766159095055,
000752.SZ,20210616,董事会预案,,,,3.14,,80.0,用于偿还公司债务,20210616,0,0.05033557046979875,0.015974440894568787,0.013878001918943506,0.23482428115015974,0.21824184909057798,0.07507987220447299,0.07198065113519903,-0.07987220447284349,-0.11914334395415727,
300710.SZ,20210908,监管审批,,,,4.5,,80.0,用于补充流动资金,20210908,0,0.19994004796163067,0.060704471646265246,0.05555103040087905,0.18536097926555084,0.19150895071819796,0.3634773919560328,0.402721172306473,0.43067699225580824,0.43412597800638353,
300461.SZ,20210817,监管审批,,,,3.5,,80.0,1、高端智能装备生产基地改扩建项目；2、新能源智能制造设备创新中心项目；3、补充流动资金。,20210817,0,-0.03973214285714277,-0.020455602045560184,-0.031222652155048936,0.07484890748489081,0.05420656130798607,0.24593212459321268,0.17258132808109594,-0.0683403068340307,-0.08785215049755579,
603377.SH,20211204,监管审批,,,,15.7,,80.0,1、航培飞机及模拟器综合配置中心建设项目；2、智能驾驶培训系统升级改造及信息化建设项目；3、补充流动资金及偿还银行贷款。,20211203,1,-0.0035211267605633756,-0.030624263839811428,-0.025728888231915104,-0.025912838633686652,-0.041565752251870314,0.05653710247349841,0.04714866855729549,-0.11542991755005882,-0.05390940038381342,
000626.SZ,20210513,监管审批,,,,4.6,,80.0,1、收购凯立生物85.1166%股权;2、收购辽宁微科100%股权;3、补充流动资金。,20210513,0,0.06906558328496826,0.0005428881650380024,-0.01689738929566953,-0.034744842562432154,-0.05605078650710227,0.02062975027144409,-0.03062219452770043,0.3507057546145491,0.33949946266648023,
603779.SH,20211029,监管审批,,,,4.28,,80.0,1、社交新零售体系建设项目；2、补充流动资金。,20211029,0,0.05839416058394176,-0.009655172413793323,-0.008857024467252006,0.015172413793103523,0.03138706179817552,-0.05241379310344829,-0.05686800123863145,0.02896551724137919,0.03574851628016673,
688557.SH,20220331,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220331,0,0.026241799437675573,0.05022831050228316,0.040466166673549075,0.028310502283105166,0.055933519291282874,-0.0736681887366818,-0.017973935514283945,-0.011567732115677298,-0.05108427987052466,
688505.SH,20220329,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220329,0,0.014505119453924742,0.005046257359125228,-0.014231542300406463,-0.010092514718250567,-0.020110514747475494,-0.2262405382674516,-0.16683212490557586,-0.1488645920941969,-0.18876340201601982,
300087.SZ,20220329,监管审批,,,,3.0,,80.0,用于合理合法使用,20220329,0,0.03792415169660668,-0.035769230769230775,-0.05426414825057102,-0.03538461538461546,-0.04514665587319433,-0.18815936412008127,-0.1258271194554038,-0.0350036129540825,-0.08023990210897114,
300011.SZ,20220329,监管审批,,,,3.0,,80.0,用于合理合法使用,20220329,0,-0.013850415512465353,0.00983146067415741,-0.0095381240053789,-0.008426966292134908,-0.018461821900724096,-0.2373595505617978,-0.17880484292014576,-0.1530898876404494,-0.19279062771075695,
300650.SZ,20220325,监管审批,,,,3.0,,80.0,用于合理合法使用,20220325,0,-0.04430140098447555,-0.010301109350237758,-0.010997792743834611,0.06299524564183834,0.04017378215378509,-0.3360774539108107,-0.2611351495875043,-0.22395133302573778,-0.2622912492643087,
300765.SZ,20220318,监管审批,,,,3.0,,80.0,用于合理合法使用,20220318,0,0.0026578073089702503,0.03313452617627566,0.03230473168897885,0.018555334658714173,0.030868565072524223,-0.1027170311464548,-0.0866920215745649,-0.07726600802016836,-0.09517774982340088,
301007.SZ,20220316,监管审批,,,,3.0,,80.0,用于主营业务相关项目建设及补充流动资金,20220316,0,0.011261261261261257,0.02505567928730512,0.010920564362252305,0.05456570155901996,0.02222228973876339,-0.12082405345211589,-0.13192160584218748,-0.1934075723830736,-0.22156115421285005,
688018.SH,20220311,监管审批,,,,,,80.0,1、公司主营业务相关项目;2、补充流动资金。,20220311,0,0.029580341260952547,-0.06897875607883275,-0.0440784440915325,-0.1476836447402099,-0.13230131565906744,-0.24507294599436902,-0.22242106645588033,-0.3045394749024837,-0.2929620493679943,
603590.SH,20210302,监管审批,,,,3.0,,80.0,用于KC1036创新药物研发项目,20210302,0,0.01440443213296394,-0.011742217367558871,-0.03061640044465941,-0.050518842162752486,-0.008320433307501207,-0.056526488257782725,-0.042356794172807355,0.011942968575921586,-0.017973589698003334,
300359.SZ,20220228,董事会预案,,,,2.0,,80.0,用于补充流动资金,20220228,0,-0.02276422764227659,0.018302828618968592,0.010559887135254131,-0.009983361064891727,0.01627278428422141,-0.1297836938435939,-0.06269934500609242,-0.19800332778702157,-0.11822652037742643,
920185.BJ,20220623,监管审批,,,,50.0,,80.0,1、贝特瑞新材料集团股份有限公司4万吨硅基负极材料扩建项目(第一期)；2、贝特瑞(四川)新材料科技有限公司年产5万吨高端,20220623,0,0.02630940834141615,0.03484937979917291,0.02570547060301287,-0.023229481922664608,-0.04578120318067347,-0.1685400452070288,-0.15630511137711622,-0.38815983150429134,-0.3502425043241274,
300560.SZ,20220610,监管审批,,,,3.0,,80.0,1、用于合理合法使用。,20220610,0,0.01571428571428579,0.0007032348804500987,0.009704350798122041,-0.004922644163150469,-0.014508525350094836,0.1518987341772149,0.12744592564932522,-0.023179113002782414,0.006972104782614785,
688050.SH,20220608,监管审批,,,,3.0,,80.0,1、公司主营业务相关项目；2、补充流动资金。,20220608,0,0.026474065696807658,-0.04346955128205132,-0.03613404936751363,-0.06260016025641024,-0.07440149417134168,0.06896033653846145,0.039791974963447,0.030399988633161845,0.050239837355215755,
300147.SZ,20220603,监管审批,,,,3.0,,80.0,1、用于合理合法使用。,20220602,1,-0.009140767824497242,0.007380073800737907,-0.005355127491015965,0.029520295202952074,0.0015083755580334035,0.07564575645756455,0.014624805801487728,-0.023985239852398532,-0.03627946562398576,
688185.SH,20220526,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220526,0,-0.00796314577163526,0.18482154703462905,0.1821222151999209,0.14037415417274768,0.11455432362206786,0.3201539073902082,0.23083417863684286,0.04225819291495303,-0.0009188249943851146,
688210.SH,20220511,监管审批,,,,3.0,,80.0,1、主营业务相关项目建设;2、资产收购及补充流动资金。,20220511,0,0.011516314779270731,0.017457305502846188,0.018692477784336026,0.03567362428842502,0.026520261244281418,0.1434535104364325,0.07981898345907323,0.25286034155597714,0.20165579325765837,
300409.SZ,20220511,监管审批,,,,3.0,,80.0,用于合理合法使用,20220511,0,0.0076045627376426506,-0.004312668463612002,-0.003103924483601417,0.03396226415094339,0.02482402623914859,0.2087239111083783,0.14145700989413657,0.17468296054967092,0.12667353093202016,
300149.SZ,20220509,监管审批,,,,3.0,,80.0,用于合理合法使用,20220509,0,0.006091370558375608,0.00908173562058523,-0.0014560979707763932,0.020181634712411745,-0.0029213271206756097,0.08980827447023221,0.009924879003187614,0.052472250252270536,-0.007686572253380652,
601958.SH,20220506,董事会预案,,,,19.0,,80.0,用于1、金堆城钼矿总体选矿升级改造项目;2、钼焙烧低浓度烟气制酸升级改造项目;3、补充流动资金。,20220506,0,-0.01319261213720313,-0.017379679144385207,-0.018223698636259167,0.009358288770053402,-0.017713842571985383,0.06283422459893062,-0.01427854239981552,0.15759245746067352,0.06583681829443155,
688165.SH,20220430,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220429,1,0.08136094674556205,0.009575923392612928,0.002764929365178359,0.03283173734610134,0.028901158780152425,0.09028727770177847,0.044000590380576465,0.49384404924760616,0.38666593287080486,
688026.SH,20220430,监管审批,,,,2.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220429,1,0.09306409130816484,0.05823293172690769,0.051093678491345385,0.16867469879518082,0.16422715176931724,0.19457831325301211,0.1438640895827299,0.20766840948700493,0.12102240021865018,
688366.SH,20220430,意向,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220429,1,0.06532935754947133,-0.014376590330788752,-0.021025991332743965,-0.011450381679389166,-0.015212438750884738,0.11806615776081442,0.07060015526119812,0.23409669211195938,0.14555454545748114,
688123.SH,20220430,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220429,1,0.04071997639421654,0.14814289764672517,0.1403970766170053,0.3090445137510631,0.3040627707220931,0.46016444570456483,0.3981751181960125,0.39055742768098356,0.29078976726978967,
688010.SH,20220430,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220429,1,0.045454545454545414,-0.01679841897233203,-0.02343148137108686,0.045454545454545636,0.04147592911322717,0.14179841897233225,0.09332489508217168,0.1984126984126986,0.11243075423144022,
601113.SH,20220430,监管审批,,,,8.0,,80.0,1、补充流动资金。,20220429,1,-0.05060728744939269,-0.04904051172707902,-0.055456056358129335,-0.09381663113006422,-0.09726523248274122,-0.034115138592750616,-0.0751204878090409,-0.11087420042643936,-0.16722304786949438,
688607.SH,20220429,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220429,0,-0.04450261780104714,0.008219178082191636,0.0014173371892483022,0.045479452054794534,0.041500740928095636,0.04219178082191766,-0.002053076542019805,0.7814220482713627,0.653611210385044,
688081.SH,20220429,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220429,0,0.08238276299112801,0.03922716627634659,0.03221613336772666,0.06908665105386413,0.0650180995910945,0.16276346604215464,0.11339989913467052,0.2775175644028103,0.1858601211376083,
300657.SZ,20220429,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220429,0,0.10632570659488572,0.008515815085157863,0.001711972962976871,0.052311435523114236,0.04830672437452166,0.13260340632603418,0.0845202443927433,0.884428223844282,0.7492270510172818,
300302.SZ,20220429,监管审批,,,,3.0,,80.0,用于合理合法使用,20220429,0,0.05882352941176472,0.01139601139601143,0.004572738343064042,0.07977207977207978,0.07566286348892448,0.07977207977207978,0.033931801107244475,0.14814814814814814,0.06577251067647905,
300210.SZ,20220429,监管审批,,,,3.0,,80.0,用于合理合法使用,20220429,0,0.06802721088435382,0.0,-0.006746391103055083,0.009554140127388422,0.005712147554090885,0.08280254777070062,0.036833614642442836,0.15286624203821653,0.07015209773493991,
300588.SZ,20220429,监管审批,,,,3.0,,80.0,用于合理合法使用,20220429,0,0.08910891089108919,0.027272727272727115,0.020342343685043174,0.03737373737373728,0.033425873622496605,0.11818181818181817,0.0707109054738082,0.10000000000000009,0.02107882474488476,
688609.SH,20220428,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220428,0,-0.02657342657342665,0.07902298850574718,0.05367599335984252,0.15229885057471249,0.12938856181833325,0.17672413793103448,0.09882469497164914,0.3512413793103448,0.22738050222156891,
688288.SH,20220428,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220428,0,-0.02867173785839683,0.052409638554216986,0.027687809377178185,0.07951807228915686,0.05805482884190427,0.139156626506024,0.06374416254115833,0.3578313253012049,0.23336638405121146,
300649.SZ,20220428,监管审批,,,,3.0,,80.0,用于合理合法使用,20220428,0,-0.04403606102635227,0.010155966630395419,-0.013573294613838827,0.23141095393543742,0.2069277389097881,-0.07435618425825163,-0.1356340448041089,-0.18189919699153978,-0.2568900051174555,
300326.SZ,20220428,监管审批,,,,3.0,,80.0,用于主营业务相关项目建设、资产收购及补充流动资金,20220428,0,0.035007610350076046,0.026470588235294024,0.0023580852630968874,0.08823529411764719,0.06659873272501571,0.07941176470588229,0.00795442607914354,0.16005427922241866,0.05371847372154548,
300307.SZ,20220428,监管审批,,,,3.0,,80.0,用于合理合法使用,20220428,0,-0.03023255813953496,0.07673860911271002,0.051445275616282204,0.11990407673860926,0.09763786883192682,0.16067146282973632,0.08383471112320295,0.4916067146282974,0.35487931804748585,
300266.SZ,20220428,监管审批,,,,,,80.0,1、合理使用。,20220428,0,-0.0658307210031348,0.043624161073825496,0.019108708829828958,0.08724832214765099,0.06563138397413115,0.12416107382550323,0.049741319335208756,0.37248322147651014,0.24667522136296016,
300058.SZ,20220428,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220428,0,-0.10356536502546676,0.08712121212121215,0.06158398411015242,0.08143939393939403,0.059937950303207144,0.1875,0.10888719217834919,0.13610234873821847,0.0319620851761635,
300043.SZ,20220428,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220428,0,0.004065040650406582,0.07287449392712553,0.04767193116486701,0.09716599190283404,0.07535186818342199,0.1578947368421053,0.08124180511573109,0.24696356275303644,0.1326612604810582,
300027.SZ,20220428,监管审批,,,,3.0,,80.0,用于合理合法使用,20220428,0,-0.08270676691729317,0.03688524590163911,0.012528095428760988,-0.012295081967213184,-0.031932873731859046,0.08196721311475419,0.010340703140929275,0.1516393442622952,0.0460748896397809,
300578.SZ,20220428,监管审批,,,,3.0,,80.0,用于合理合法使用,20220428,0,-0.011643835616438225,0.03950103950103956,0.015082442230111015,0.06652806652806653,0.045323093565753814,0.10533610533610527,0.03216256863958389,0.16077616077616064,0.054374184357367294,
300513.SZ,20220428,监管审批,,,,3.0,,,用于合理合法使用,20220426,2,-0.0874882408278459,0.20000000000000018,0.15297882333015744,0.13505154639175254,0.062237272317095416,0.042268041237113474,-0.07043153460964613,0.2484536082474229,0.10540320685158822,
300807.SZ,20220427,监管审批,,,,3.0,,80.0,用于合理合法使用,20220427,0,0.02371541501976293,-0.02923331494760062,-0.03484581383504903,0.06729178157749605,0.05099932769086779,0.1047986762272477,0.03786695426572595,0.23496966354109228,0.11470947780016472,
300493.SZ,20220427,监管审批,,,,3.0,,80.0,用于合理合法使用,20220427,0,0.09729729729729741,-0.04597701149425304,-0.05149270650525317,0.0,-0.015265229403853775,0.03776683087027899,-0.025103918777878542,0.12151067323481102,0.01229901738982253,
300961.SZ,20220427,监管审批,,,,2.0,,80.0,用于合理合法使用,20220427,0,0.025064822817631782,-0.03288364249578413,-0.03847503697203003,0.07841483979763897,0.0619525898756077,0.04974704890387849,-0.013849495081036944,0.2216578647090306,0.10269396943365128,
300005.SZ,20220427,监管审批,,,,3.0,,80.0,用于合理合法使用,20220427,0,-0.06224627875507449,-0.008658008658008587,-0.014389463918226375,0.13131313131313127,0.11404337683604404,0.38528138528138545,0.3013572545657781,0.10245310245310235,-0.004902745051292956,
300477.SZ,20220427,监管审批,,,,3.0,,80.0,用于合理合法使用,20220427,0,0.10384615384615392,-0.0017421602787456303,-0.007513599596855047,0.08885017421602792,0.07222862652019413,0.13066202090592327,0.062163426868721894,0.33275261324041794,0.20297041571223873,
688561.SH,20220426,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220426,0,-0.03369803063457344,0.00928442028985521,-0.015230972120224173,0.12567934782608714,0.08250018599473719,0.0498188405797102,-0.031951331967299934,0.14085144927536253,0.013104571845162116,
688277.SH,20220426,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220426,0,-0.029313232830820768,0.03106125970664353,0.006016910589196511,0.08110440034512512,0.03963505834357073,0.056945642795513285,-0.025379634903327397,0.2640207075064711,0.1224819484562647,
301013.SZ,20220426,监管审批,,,,3.0,,80.0,用于合理合法使用,20220426,0,0.20014398848092152,0.02639472105578866,0.0014637215788619873,0.1109778044391121,0.06836256902455462,0.1223755248950209,0.034953927200576995,0.06403059388122356,-0.05511426581533452,
300985.SZ,20220426,监管审批,,,,3.0,,80.0,用于合理合法使用,20220426,0,-0.05031695721077656,0.02294534835210693,-0.0019018662930128105,0.07968293700458906,0.038268119940119805,0.1493533583646225,0.059830462796218065,0.2515444305381729,0.11140270299953325,
300923.SZ,20220426,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220426,0,-0.1330434782608696,0.025576730190571606,0.0006655996095135119,0.06720160481444348,0.026265550608642663,0.11584754262788355,0.02893440812321524,0.15757710507267308,0.027957371800955366,
300720.SZ,20220426,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220426,0,-0.07570422535211263,0.01333333333333342,-0.011280406668465193,-0.02285714285714291,-0.060338695345780735,0.005714285714285783,-0.07262059216849126,0.15409564393939412,0.024865747389147597,
300366.SZ,20220426,监管审批,,,,3.0,,80.0,用于合理合法使用,20220426,0,0.011730205278592365,0.04927536231884044,0.023788594925673756,0.10144927536231862,0.05919953825757385,0.14782608695652155,0.05842215024248265,0.22898550724637667,0.09136981586305315,
300260.SZ,20220426,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220426,0,0.022580645161290214,0.08264984227129335,0.05635241293183224,0.19242902208201884,0.14668945528947552,0.18611987381703488,0.09373324195786648,0.847803993625809,0.6408960824874359,
300806.SZ,20220425,监管审批,,,,3.0,,80.0,用于合理合法使用,20220425,0,-0.038518082916789154,-0.07675840978593274,-0.06329690343574024,0.10244648318042815,0.05240595841595552,0.055963302752293664,-0.009832163507042191,0.3452971679297965,0.2048165371561501,
300348.SZ,20220425,监管审批,,,,3.0,,80.0,用于合理合法使用,20220425,0,-0.11495422177009162,-0.039080459770114984,-0.025069582628164166,0.04137931034482767,-0.005889348917602177,0.05057471264367819,-0.01488499876721483,0.10455095088460586,-0.010790118732510678,
300450.SZ,20220425,监管审批,,,,3.0,,80.0,用于合理合法使用,20220425,0,-0.08258728737690235,-0.05147596974871904,-0.03764582778817627,0.09002195657477419,0.04054538647003558,0.11393022688460586,0.04452292980599415,0.5419407663866307,0.38092592398498715,
688023.SH,20220423,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220422,1,-0.0714285714285714,-0.08948666563897034,-0.040235663470293836,-0.04809619238476959,-0.035644877022885435,-0.0933405272082628,-0.09933484828074501,0.05827038692770148,-0.001591050142160988,
300783.SZ,20220423,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220422,1,0.061276287164611976,-0.17936453706867095,-0.1349751608352221,-0.24291083020157156,-0.23300777494030123,-0.2661428083361803,-0.27099465818741275,-0.23885038584389462,-0.28190508178113305,
300299.SZ,20220423,监管审批,,,,3.0,,80.0,用于合理合法使用,20220422,1,-0.0579216354344122,-0.11392405063291144,-0.0659949024733012,-0.05967450271247743,-0.047374636679921256,0.03616636528028949,0.029315817677370903,0.14104882459312829,0.07650499604915861,
300191.SZ,20220423,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220422,1,0.01759391345696626,-0.11074766355140175,-0.06264669995412986,-0.08644859813084105,-0.07449894889846598,-0.046261682242990654,-0.052567262085620015,0.009397436190389019,-0.04769948521209899,
300177.SZ,20220423,监管审批,,,,3.0,,80.0,用于主营业务相关项目建设、(或)股权收购及补充流动资金,20220422,1,-0.016871165644171682,-0.10296411856474263,-0.05444213159905742,0.026521060842433553,0.03994840229428265,0.18252730109204363,0.1747090975300214,0.33403201054632703,0.25857202013656355,
300084.SZ,20220423,监管审批,,,,3.0,,80.0,用于合理合法使用,20220422,1,0.008752735229759168,-0.0976138828633406,-0.0488024937986542,-0.09544468546637752,-0.08361270896473605,-0.030368763557483858,-0.03677941841475629,-0.002169197396963307,-0.05861184809779296,
300958.SZ,20220422,监管审批,,,,3.0,,80.0,用于合理合法使用,20220422,0,-0.027357107962872496,-0.073329984932195,-0.023205044198866487,-0.07785032646911094,-0.06578820810784813,0.17980914113510793,0.1720089085136618,0.040360727752498216,-0.018487643139852183,
300922.SZ,20220422,监管审批,,,,3.0,,80.0,用于主营业务相关项目建设及补充流动资金,20220422,0,0.0007757951900697613,-0.09496124031007747,-0.046006365917704795,-0.09186046511627899,-0.07998160545527988,-0.034108527131782806,-0.040494456781551946,0.025779415150817275,-0.03224415865991437,
300797.SZ,20220422,监管审批,,,,3.0,,80.0,用于合理合法使用,20220422,0,-0.005315110098709219,-0.10839694656488552,-0.06016882923682054,-0.06488549618320616,-0.052653792209183314,-0.05496183206106875,-0.061209891420039964,0.07490952221647773,0.014106886600109947,
300629.SZ,20220422,监管审批,,,,3.0,,80.0,用于合理合法使用,20220422,0,0.04648956356736256,-0.10788757932910242,-0.05963190957990594,0.01994560290117864,0.03328693450642306,0.10154125113327273,0.09425848165693895,0.2901061678826864,0.2171308582301572,
300298.SZ,20220422,监管审批,,,,3.0,,80.0,用于合理合法使用,20220422,0,-0.015345268542199642,-0.09740259740259738,-0.0485797795973395,-0.031818181818181746,-0.01915394300604223,0.13348193365912442,0.12598799040467457,0.9492785806332842,0.839016951348762,
300448.SZ,20220422,监管审批,,,,3.0,,80.0,用于合理合法使用,20220422,0,-0.04316546762589912,-0.09022556390977454,-0.04101452983268383,-0.10526315789473695,-0.09355961127813162,-0.05444288139704123,-0.06069437176511161,-0.02254790201309731,-0.07783782411165963,
688103.SH,20220420,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220420,0,-0.029463759575721893,-0.031876138433515444,-0.009481500950757837,-0.12264723740133576,-0.06547710897204251,0.21250758955676985,0.21412299107790544,0.8721250758955679,0.7988360805044805,
688179.SH,20220420,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220420,0,0.02115244347191836,-0.06607142857142867,-0.044467796410053384,0.08214285714285707,0.1526575335182474,0.20732142857142843,0.20892992066583815,0.2172310756972109,0.1695795358266785,
688028.SH,20220420,监管审批,,,,3.0,,80.0,1、公司主营业务相关项目；2、补充流动资金。,20220420,0,-0.01109660574412541,-0.048844884488448814,-0.026842767974880277,-0.14125412541254134,-0.08529646045588746,0.006930693069306937,0.00827220827900299,0.16992067067306937,0.12412121435208623,
301188.SZ,20220420,监管审批,,,,3.0,,80.0,用于合理合法使用,20220420,0,-0.03192106790481719,-0.0539568345323741,-0.03207296762777445,-0.10971223021582732,-0.05169922985000652,-0.016786570743405393,-0.015476653607296886,0.02595443645083928,-0.01420910333217551,
688136.SH,20220419,监管审批,,,,3.0,,80.0,1、公司主营业务相关项目;2、补充流动资金。,20220419,0,-0.08358755338621116,-0.05093209054593861,-0.03798723173296925,-0.20872170439414106,-0.12439610489464625,0.09853528628495356,0.1151050963876914,-0.08581970546257689,-0.10926598996224968,
688286.SH,20220419,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220419,0,-0.03034276081663223,0.018929882171141443,0.03282762682527074,-0.20649024531582005,-0.12192684184067848,-0.056982808576395705,-0.042758763176498515,-0.0958727705878567,-0.11906122079988457,
688312.SH,20220419,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220419,0,0.009552538964303636,-0.0029880478087649376,0.010610746152546646,-0.13496015936254968,-0.04277387855871617,-0.18974103585657365,-0.17751945559646076,-0.09147838899803529,-0.11477954336871843,
300532.SZ,20220419,监管审批,,,,3.0,,80.0,用于合理合法使用,20220419,0,-0.02857142857142847,0.03125,0.04531578551218085,0.2159926470588236,0.3455795566450415,0.15808823529411753,0.17555631518250503,0.283616216123026,0.25069488630280445,
688798.SH,20220416,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220415,1,0.01623962468422957,0.0404119318181817,0.045530374958564046,-0.0003551136363637575,0.03990552755357668,0.02826704545454528,0.0700071376840139,-0.10385120738636378,-0.12310248748628239,
300475.SZ,20220416,监管审批,,,,3.0,,80.0,用于合理合法使用,20220415,1,-0.018678815489749367,0.00046425255338911064,0.00538616783912671,-0.062209842154131945,-0.024440396652506302,-0.1253481894150419,-0.08984374783649318,-0.129062209842154,-0.14777190123060358,
688003.SH,20220415,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目建设及补充流动资金,20220415,0,0.043135783945986494,0.02768788205681405,0.032743727563290914,-0.028407047824523635,0.010723803304526713,-0.009708737864077666,0.03048981639117243,0.25393729252645314,0.2269999153351545,
300268.SZ,20220414,董事会预案,,,,7.73,,80.0,用于补充流动资金,20220414,0,0.047691527143582046,0.010169491525423568,0.014698203901321039,0.3099273607748183,0.37195438011357607,0.4024213075060534,0.46223391636813593,0.4760290556900726,0.4496702559836472,
688398.SH,20220413,监管审批,,,,3.0,,80.0,用于真空绝热技术产业化项目建设及补充流动资金,20220413,0,-0.042673828707848416,-0.0024937655860348684,-0.014497580517466191,-0.04738154613466339,-0.036566247645997474,-0.18391521197007477,-0.15389347530201758,-0.17737092180790626,-0.20109669913373418,
300541.SZ,20220412,监管审批,,,,3.0,,80.0,用于合理合法使用,20220412,0,0.04244031830238737,-0.03562340966921118,-0.02760260439221618,-0.07061068702290074,-0.06499459557954324,-0.2169211195928753,-0.1841574708042707,-0.24377749176479868,-0.26665746385902234,
300021.SZ,20220412,监管审批,,,,3.0,,80.0,用于合理合法使用,20220412,0,0.009999999999999787,-0.028052805280528115,-0.01996903461818511,-0.04950495049504955,-0.04376132181335202,-0.13036303630363044,-0.09397783838164964,-0.10669932813940153,-0.1337266834764167,
301028.SZ,20220408,监管审批,,,,3.0,,80.0,用于合理合法使用,20220408,0,0.0207125103562551,0.006493506493506329,0.03341837796521108,-0.07467532467532467,-0.0629748219383709,-0.17532467532467544,-0.12324901028121527,-0.13834152507571484,-0.16716622587035435,
688585.SH,20220401,监管审批,,,,3.0,,80.0,用于公司主营业务相关项目及补充流动资金,20220401,0,-0.01964839710444677,-0.00421940928270037,-0.00443458279585307,-0.09810126582278467,-0.07862609601582016,-0.21940928270042193,-0.14629136894451,-0.04641350210970474,-0.08077474515591909,
002022.SZ,20220929,董事会预案,,,,,,90.0,1、购买西安天隆38.00%股权以及苏州天隆38.00%股权。,20220929,0,0.050212765957446726,0.05024311183144259,0.05608193876422285,0.005672609400324102,0.013957259821633539,-0.007293354943273878,0.007077948846745619,-0.020259319286871857,-0.030617720018138117,
000505.SZ,20211008,监管审批,,,,5.24,,64.0903,用于偿还银行贷款,20211008,0,0.03802816901408468,0.005427408412483015,0.005555588409461132,-0.009497964721845387,-0.004007951828060352,0.0027137042062412853,0.03160384878458444,-0.005427408412483126,-0.018436564856139426,
002044.SZ,20210911,监管审批,,,,8.81,,80.0,用于补充流动资金,20210910,1,-0.03147699757869249,0.018750000000000044,0.015387776381118101,0.020000000000000018,0.045159858297516564,-0.09749999999999992,-0.06988186511552397,-0.06625000000000014,-0.05564513165455953,
