ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
600648.SH,20221230,实施完成,,20250403,20250421,24.75,24.75,80.0,1、新发展H2地块新建项目;2、D1C-108#~116#通用厂房项目;3、F9C-95#厂房项目;4、补充流动资金。,20221230,0,0.005046257359125006,0.004184100418410219,-0.004597522867803905,0.0033472803347283087,-0.0240818491392234,0.016736401673640433,-0.03017781989790247,0.040167364016736595,-0.025194410316333626,
605333.SH,20240201,实施完成,,20250919,20251015,8.85,8.85,80.0,1、昆山泽轩汽车电器有限公司汽车整车线束生产项目;2、补充流动资金。,20240201,0,-0.026978417266186994,-0.04497843499691945,-0.03078043364504801,0.11521873074553302,0.07818766544225819,0.43130006161429435,0.3019487080407135,0.8089956869993835,0.588899114426114,
301278.SZ,20240424,实施完成,,20250212,20250509,1.86,1.86,80.0,1、光伏接线盒旁路保护模块建设项目;2、光储连接器及线束生产项目。,20240424,0,-0.020491803278688492,0.009205020920502127,0.0065347548136889255,0.07168758716875856,0.038964902461431805,0.07894002789400267,0.05157994712885361,-0.10548235966565722,-0.06576226674830776,
300476.SZ,20241108,实施完成,,20250910,20251020,19.0,19.0,80.0,1、越南胜宏人工智能HDI项目;2、泰国高多层印制线路板项目;3、补充流动资金和偿还银行贷款。,20241108,0,0.0,-0.03264604810996574,-0.037599419865882,-0.11662371134020622,-0.08438066509728859,-0.06357388316151213,-0.05030886864766826,0.1662371134020617,0.21342012082743622,
600521.SH,20220831,实施完成,,20250310,20250325,6.0,6.0,80.0,1、制剂数字化智能制造建设项目;2、补充流动资金。,20220831,0,0.0035282258064515126,0.03566047212456058,0.04123977485818875,0.04871923656454036,0.03445442669521892,-0.050728277247614195,-0.0004951110831101779,0.020090406830738372,0.03190645181694607,
000561.SZ,20230714,实施完成,,20250604,20250702,8.9,8.9,80.0,募集配套资金用于1、支付本次交易的现金对价;2、航空智能无线电高度表及无人机精密引导装备研发产业化项目;3、雷达导航系统,20230714,0,-0.06914433880726023,0.03064066852367686,0.039654644672077355,-0.10306406685236769,-0.08325627102987676,-0.15413184772516242,-0.14128085001165658,-0.18105849582172695,-0.13739453544903357,
600479.SH,20240907,实施完成,,,20251023,6.2,6.2,80.0,1、购买千金湘江药业28.92%的股权和千金协力药业67.06%的股权。,20240826,12,-0.00499001996007975,-0.04312938816449352,-0.0015070937760838232,-0.06118355065195591,-0.008609245386224651,0.09528585757271824,-0.0230159890755961,0.148445336008024,-0.041853909033041536,True
000707.SZ,20230117,实施完成,,20250724,20250827,7.09,7.09,80.0,1、收购宏宜公司68.59%股权。,20230117,0,-0.04678362573099426,0.011247443762781195,0.011196887757137342,0.08895705521472408,0.07844621397634244,0.10429447852760765,0.0768154596148507,-0.07770961145194266,-0.11763300246876263,
600026.SH,20250125,实施完成,,20250924,20251022,80.0,80.0,80.0,1、投资建造6艘VLCC;2、投资建造2艘LNG运输船;3、投资建造3艘阿芙拉型原油轮。,20250124,1,-0.011673151750972832,-0.03543307086614167,-0.034831974820002665,-0.0023622047244094,-0.023245882690529185,-0.11811023622047245,-0.13520574986748857,-0.17795275590551185,-0.18646382693157282,
002112.SZ,20240301,实施完成,,,20250715,1.98,1.98,80.0,1、用于补充流动资金。,20240301,0,0.06403940886699533,0.0532407407407407,0.04898346294353528,0.0254629629629628,0.019066888459971842,0.03356481481481488,0.028757014015464488,0.1469907407407407,0.12477300080184084,
