ts_code,t0,plan_amount_yi,exp_date,impl_first,impl_last,total_vol_wan,total_amt_yi,n_progress,stopped,outcome,days,ret,ex
002970.SZ,20230119,0.8,20240118,20230201,20230331,693.15,1.6504651,4,False,完成,42,0.12421805183199308,0.12836100494222702
002970.SZ,20240202,0.8,20250201,20240205,20240229,471.15999999999997,1.04690463,3,False,完成,12,0.2445308701993194,0.11534384829940914
002972.SZ,20210208,0.21,20220205,20210223,20210309,230.66000000000003,0.4030794923,3,False,完成,10,0.058347775852108485,0.14563743213110936
002972.SZ,20220428,0.15,20230426,20220506,20220512,104.89,0.1745188908,2,False,完成,4,0.03621853898096994,0.018094515397735433
002972.SZ,20260722,0.1,20270720,20260730,20260730,175.6,0.1996716,2,False,完成,0,0.0,
002975.SZ,20220321,1.26,20230318,20220330,20220331,23.130000000000003,0.10035924,2,False,完成,1,0.01327742837176804,0.01776180480060474
002975.SZ,20220505,0.15,,20220430,20220915,451.154,1.829951302,6,False,完成,94,0.12457501229754908,0.07085540515494948
002975.SZ,20250422,0.5,20260421,20250422,20260203,281.21410000000003,0.9109942852999999,6,False,完成,193,1.8178921141540991,1.2858797049618165
002978.SZ,20231118,0.3,20240217,20231215,20240218,194.36,0.5755862199999999,4,False,完成,38,-0.07991156032849023,-0.05530218370362594
002979.SZ,20210702,1.9,20220719,20210909,20220622,1256.3947,3.4405414829,4,False,完成,185,-0.329574619110252,-0.24217476547660755
002979.SZ,20240426,0.21,,20240430,20250630,674.19,1.1029352698,3,False,完成,281,1.2425910171949854,1.021484085377519
002980.SZ,20240222,,,20240229,20250121,1394.8,2.9128049109,11,False,完成,219,0.30833974921771223,0.2165672106450096
002982.SZ,20230831,0.8,20240830,20231009,20240530,802.2700000000001,1.539655486,7,False,完成,156,-0.1702228544333808,-0.16881525328631475
002983.SZ,20250423,,,20250507,20250614,96.58949999999999,0.039200548,3,False,完成,26,-0.016169782718544745,-0.02617150519807032
002983.SZ,20250828,0.0,,20251101,20251130,39.4499,0.0774472831,2,False,完成,20,0.05601558694593267,0.07399165876310465
002983.SZ,20251223,0.0,,20260306,20260331,49.5099,0.1003863646,2,False,完成,17,-0.14183835182250382,-0.09060843253663864
002983.SZ,20260611,,,20260616,20260807,119.00919999999999,0.0,2,False,完成,37,-0.22225251428118242,-0.19227702665320123
002984.SZ,20221031,3.0,20230628,20221216,20230627,889.5469,2.65771638,3,False,完成,125,0.06204136090727164,0.054853814010969115
002984.SZ,20240208,2.5,20250223,20240301,20240424,773.9,2.26897866,2,False,完成,36,0.21294329100573783,0.20585168005289023
002986.SZ,20250430,0.8,20260428,20250523,20250831,1830.81,2.0666300982999997,6,False,完成,69,0.13260305641887937,-0.016991345807471858
002986.SZ,20250912,0.24,,20250930,20260131,2383.5824000000002,2.5519902936,5,False,完成,80,0.13086642599277987,0.06628423374390136
002988.SZ,20230104,2.1,20230703,20230131,20230614,4287.7297,7.3172398875999995,8,False,完成,92,0.006013229104028905,0.014325719005003235
002988.SZ,20240710,0.6,20241009,20240715,20240930,758.58,1.1075828224,4,False,完成,53,0.06142101972727265,-0.05389482099586851
002988.SZ,20250411,2.5,20260421,20250423,20250908,4268.6362,13.314044464899998,9,False,完成,94,0.6153841728786518,0.3914558863833142
002991.SZ,20210810,1.2,20220809,20210823,20220107,416.8804,1.9795259412000001,5,False,完成,91,0.6299588120528938,0.5833257435557295
002991.SZ,20231026,1.2,20241025,20231027,20240620,535.0344,4.1026314265,6,False,完成,156,-0.17296604740550925,-0.1695683263211405
002993.SZ,20221125,1.0,20231215,20230104,20230323,438.495,1.5551589872,4,False,完成,51,-0.05179282868525903,-0.09885705468247186
002993.SZ,20241029,0.8,20251025,20241029,20250414,817.206,2.4960074138,5,False,完成,111,0.1494489856137695,0.15776281391531422
002993.SZ,20250422,0.8,20260421,20250529,20250819,201.29,0.805491792,4,False,完成,57,0.3637341942426686,0.23061211311893293
002996.SZ,20241111,1.0,20251108,20250303,20250531,2515.86,1.6340907180000002,5,False,完成,60,0.043183633298106594,0.03365954094356449
002998.SZ,20231102,0.3,20241101,20231117,20231207,454.3,0.3832395661,3,False,完成,14,-0.04678362573099426,-0.01845282847933638
003000.SZ,20230225,0.8,20240224,20230321,20230621,1177.6399999999999,1.6587419223,5,False,完成,62,-0.07092751740241632,-0.05414983205544888
003000.SZ,20231102,0.4,20241030,20231102,20240307,1003.78,1.19953357,5,False,完成,83,0.20207253886010368,0.19492717085981326
003000.SZ,20250724,1.0,20260721,20250729,20250927,1530.75,1.9023156700000001,5,False,完成,43,-0.04536811159685261,-0.09983017322164545
003000.SZ,20260604,1.0,20270622,20260625,20260909,2281.192,2.2633583183,6,False,完成,52,-0.019900497512437942,0.021960778650097046
003001.SZ,20230422,0.05,,20230523,20230921,491.3319,0.7647952830599999,4,False,完成,85,0.07873479356033575,0.13522506031466808
003001.SZ,20240208,0.3,20240507,20240208,20240229,199.876,0.21094814839999998,2,False,完成,9,0.2137404580152673,0.15365345178257894
003001.SZ,20240417,0.06,,20240508,20240629,193.4371,0.21465561972,2,False,完成,36,0.2099719101123596,0.2756517852426146
003002.SZ,20240206,0.3,20250205,20240208,20240322,387.44320000000005,0.44322970119999994,3,False,完成,25,0.24929709465791938,0.1746473337206107
003002.SZ,20250110,0.2,20260109,20250110,20250217,108.0,0.24241406999999998,2,False,完成,20,-0.006640106241699861,-0.062084539292863505
003003.SZ,20240429,0.01,,20240430,20241009,727.316,0.5822691820000001,5,False,完成,105,-0.046875321866309494,-0.09192575011278603
003004.SZ,20240219,0.5,20250207,20240307,20250126,283.87,0.60151027,4,False,完成,217,0.17949220184609382,0.0978193576762234
003006.SZ,20260627,1.0,20270624,20260710,20260831,347.58000000000004,0.47468921,4,False,完成,33,0.011687363038714427,0.014190657943929486
003007.SZ,20211130,0.6,20221215,20220208,20220929,401.35,0.74393696,4,False,完成,160,-0.008610792192881855,0.12550761329377202
003010.SZ,20220901,0.3,20230923,20221011,20231024,571.25,1.0372154199999999,9,False,完成,252,0.4943133759996514,0.5031659751305333
003010.SZ,20240206,0.3,20250205,20240206,20240220,690.4313999999999,0.8992261788,3,False,完成,4,0.07547169811320753,0.02644207299155399
003010.SZ,20240418,0.5,20250417,20240418,20240630,490.11799999999994,0.669876324,3,False,完成,47,0.03798583792289545,0.07535168376675339
003010.SZ,20241204,0.6,20251202,20241210,20250113,405.922,1.06797437,4,False,完成,23,0.08917480035492487,0.1794257336000884
003010.SZ,20250221,2.0,20260219,20250228,20250618,696.182,3.597646714,4,False,完成,73,1.765087464597225,1.7096754580488174
003010.SZ,20250820,2.0,20260818,20250929,20251029,921.213,3.8521430296,3,False,完成,16,-0.0033524904214559115,-0.04151759417409062
003011.SZ,20221130,0.7,20231129,20221219,20230131,418.99399999999997,0.898200078,4,False,完成,25,0.12609295904279794,0.0747100241130958
003011.SZ,20250322,0.5,20260321,20250828,20260320,101.81,0.26388474,3,False,完成,132,0.15616675739218255,0.12301752834351287
003012.SZ,20211030,3.0,20221029,20220228,20220331,727.5148,0.7474004726,2,False,完成,23,-0.1463620981387479,-0.09121415183019954
003012.SZ,20220429,0.68,,20220430,20220531,3543.0258000000003,3.4882917938,3,False,完成,19,0.013455807443658374,-0.03086968946403601
003012.SZ,20220615,0.91,,20220629,20220930,4715.3584,4.3923161453,4,False,完成,66,-0.11363636363636365,-0.01483388065372937
003012.SZ,20240206,2.0,20250205,20240515,20241031,8359.9964,5.401702855,7,False,完成,113,-0.13560713390651458,-0.1777544193676699
003012.SZ,20241119,2.0,20251118,20250123,20251031,10112.15,5.3819680100000005,9,False,完成,184,0.24511692767823545,0.01697726100292596
003012.SZ,20260617,1.0,20270615,20260618,20260911,4186.49,1.90285643,6,False,完成,58,-0.01931330472102999,0.031730061433289825
003015.SZ,20211122,1.5,20221119,20211206,20220531,4458.8002,4.980242806,8,False,完成,115,-0.17723196086424786,-0.07320448606685714
003015.SZ,20240219,1.0,20240508,20240219,20240507,1133.5700000000002,1.1108852047999997,4,False,完成,51,0.2754854368932036,0.17937277036300103
003015.SZ,20260724,1.0,20261022,20260728,20260817,727.03,0.79586599,2,False,完成,14,0.17737296260786195,0.12731210685484307
003016.SZ,20220305,1.42,20230304,20220309,20220407,852.3800000000001,0.78224454,4,False,完成,19,-0.02682403433476388,-0.020902856821121918
003016.SZ,20220512,0.01,,20220531,20220622,707.0,0.626837,2,False,完成,15,0.0068613542207836,-0.018031117200785984
003016.SZ,20220625,0.01,,20220630,20220915,4474.3,3.9264520000000003,5,False,完成,54,0.03214285714285703,0.09623326735948434
003016.SZ,20221220,0.0,,20221220,20221220,44.94,0.01899924,2,False,完成,0,0.0,
003016.SZ,20230429,0.06,,20230718,20230901,160.989,0.062141754,3,False,完成,33,-0.011011011011010985,0.009371163677493799
003016.SZ,20240430,0.04,,20240821,20240821,132.3086,0.047101861599999996,3,False,完成,0,0.0,
003017.SZ,20211126,1.26,20221125,20220128,20220614,1308.07,4.14190419,9,False,完成,86,-0.0529207634470793,-0.03203400644011023
003017.SZ,20240206,0.84,20250202,20240206,20250124,1540.8000000000002,2.3421686434,8,False,完成,233,0.4192174332123444,0.2171355311208718
003019.SZ,20240221,1.62,20240901,20240301,20240510,1660.3384999999998,3.4015553571,6,False,完成,45,0.4089595375722541,0.35200045921195255
003025.SZ,20251030,0.5,20261114,20251124,20260731,836.7,1.1521460490000002,8,False,完成,166,-0.15060604006202605,-0.14960795967457752
003026.SZ,20240206,0.2,20250205,20240206,20240331,51.66,0.10898504,3,False,完成,32,0.326491646778043,0.21671384684750317
003026.SZ,20240429,0.09,,20240710,20250124,80.2364,0.1858644344,2,False,完成,134,0.28942179562775716,0.16523665033121193
003027.SZ,20240713,0.4,20250712,20240718,20250321,1216.97,1.57894404,8,False,完成,162,0.34179357021996615,0.18719151421410496
003029.SZ,20240201,1.0,20250131,20240201,20240205,902.63,1.2856743829,3,False,完成,2,-0.14736842105263148,-0.12573688446864084
003030.SZ,20240203,0.3,20250202,20240207,20240831,302.6,0.4031244372,3,False,完成,135,-0.00022075318600545124,-0.004624304642178445
003032.SZ,20220315,0.6,20230314,20220325,20220930,943.89,1.2809401,4,False,完成,128,-0.09456675728452724,-0.03832894957280619
003037.SZ,20240323,0.2,20250322,20240416,20240523,533.5995,0.3821419738,3,False,完成,24,0.10401188707280817,0.06528455151348145
003038.SZ,20240207,0.8,20250206,20240208,20240731,1225.09,2.9642296804,8,False,完成,112,-0.3329386903839743,-0.34947389291602415
003038.SZ,20240813,,,20240902,20241010,884.3720000000001,1.3019892088,3,False,完成,21,0.14751552795031042,-0.023083373218096614
003038.SZ,20241031,1.2,20251030,20241120,20250207,2670.8,5.2804675672000005,7,False,完成,50,-0.1553648561687453,-0.1389197303300439
300001.SZ,20231120,3.0,20241120,20231128,20240226,4997.835,9.604101211,6,False,完成,57,0.004192872117400492,0.024948645977553197
300001.SZ,20260730,6.0,20270730,20260819,20260831,750.51,2.69096498,2,False,完成,8,-0.03597122302158273,-0.05819001406584445
300002.SZ,20200121,2.0,20210120,20200228,20200331,5619.3911,2.1306416806,3,False,完成,22,0.07669616519174038,
300002.SZ,20220430,1.0,20230429,20220523,20220630,2079.885,0.8274234859,3,False,完成,27,0.03753200337903695,-0.039325106823054456
300002.SZ,20260627,6.0,20260926,20260702,20260831,7492.6900000000005,5.9977,4,False,完成,41,0.048531289910600295,0.059738057300211755
300003.SZ,20211102,5.0,20221102,20211103,20220720,10214.99,20.664420000000003,10,False,完成,173,-0.12092892908984765,-0.06937395915460265
300003.SZ,20231026,5.0,20241025,20231205,20240830,5654.750000000001,8.230743217299999,6,False,完成,180,-0.3761752202892469,-0.34762417447190475
300005.SZ,20220328,1.0,20230328,20220505,20230327,2609.7200000000003,1.91382799,9,False,完成,219,0.18119891008174394,0.11448498026703269
300005.SZ,20240205,1.5,20240505,20240205,20240314,6873.0381,3.2404597852,6,False,完成,22,0.42670157068062853,0.26889887699878345
300008.SZ,20220621,1.0,20230617,20220711,20220914,2258.3599999999997,0.9787216,4,False,完成,46,0.1197007481296759,0.14599983518067328
300009.SZ,20220208,0.6,20220807,20220308,20220731,876.4238,0.8259112116,5,False,完成,97,-0.053027409377676804,-0.041298995232012414
300009.SZ,20241121,0.09,,20241217,20241217,379.31,0.18673071,2,False,完成,0,0.0,
300009.SZ,20251126,0.05,,20260108,20260108,120.055,0.062328745000000005,2,False,完成,0,0.0,
300012.SZ,20220315,1.25,20230314,20220802,20230318,1189.99,2.4597523800000003,6,False,完成,151,0.04731707317073153,0.026606361020654168
300012.SZ,20230516,1.25,20240515,20230816,20240423,2186.11,3.2330740000000002,8,False,完成,164,-0.33975387907972177,-0.3117554335435926
300012.SZ,20240703,0.5,20250702,20240704,20250422,630.0,0.676605,6,False,完成,193,0.09326923076923066,-0.020104540713478114
300014.SZ,20210420,0.02,,20210517,20220211,295.015,2.0151896324000003,2,False,完成,180,-0.17179369825994462,-0.1587192020242678
300014.SZ,20220311,3.0,20230310,20220314,20221109,247.82,2.00933465,2,False,完成,160,0.3325050499503497,0.4091658656435395
300014.SZ,20230824,3.0,20240824,20230912,20230930,729.3122,3.4753427246,3,False,完成,12,-0.06680455015511899,-0.05882889838296823
300014.SZ,20240205,2.0,20250205,20240702,20250117,560.6080000000001,2.389620558,5,False,完成,135,0.18718692327972586,0.0975350481526207
300015.SZ,20230529,5.0,20240528,20230609,20231018,5534.1803,10.985760240000001,4,False,完成,85,-0.13801820020222455,-0.08935044155989225
300015.SZ,20231026,3.0,20241025,20231030,20231201,1361.0377,2.4548829388,3,False,完成,24,-0.06900328587075588,-0.07209952891899307
300015.SZ,20240312,0.17,,20240527,20240831,2685.4232,4.547184490099999,3,False,完成,68,-0.2041037067763284,-0.1251841593070393
300017.SZ,20210413,0.01,,20210519,20210702,444.18000000000006,0.218568635,5,False,完成,31,0.02312979935595716,0.020863349443702495
300017.SZ,20220429,1.5,20230428,20220601,20220630,346.5,0.18001048,2,False,完成,20,0.048923679060665304,-0.017882776398552958
300017.SZ,20220713,0.01,,20220731,20221231,5290.468,2.648614126,7,False,完成,104,0.05681818181818188,0.11291494295295124
300017.SZ,20230902,0.0,,20231127,20231127,11.71,0.00475426,3,False,完成,0,0.0,
300017.SZ,20240711,0.03,,20241224,20241224,74.25,0.02828925,2,False,完成,0,0.0,
300021.SZ,20240620,0.09,,20240813,20240930,497.955,0.12706974,3,False,完成,32,0.14956011730205265,-0.011875045916129867
300021.SZ,20241028,0.0,,20241028,20250221,1940.5379999999998,0.774291493,6,False,完成,77,0.08120649651972167,0.06299544653305977
300021.SZ,20250428,0.09,,20250522,20250617,3980.483,1.695263251,4,False,完成,17,-0.057613168724279906,-0.059620794186833304
300035.SZ,20230929,7.0,20240928,20231110,20240412,22419.4096,21.7625901128,11,False,完成,101,-0.1503496503496502,-0.14486355382423843
300036.SZ,20220524,1.0,20230523,20220607,20220722,628.0255,1.1040503545,3,False,完成,33,-0.010242587601078212,-0.01878132624567075
300036.SZ,20240605,2.0,20250605,20240613,20240708,3138.5908,4.492859686,5,False,完成,17,-0.08922198429693085,-0.05604107782726664
300036.SZ,20260610,0.6,20261210,20260622,20260630,627.5,0.75322248,2,False,完成,6,-0.0881877022653722,-0.07288853525105321
300037.SZ,20200213,0.09,,20200313,20200422,76.70750000000001,0.11065726125,2,False,完成,27,0.07270233196159115,
300037.SZ,20221020,2.0,20231019,20221028,20230831,604.76,2.345691,4,False,完成,207,0.2942830957568272,0.20967399285205413
300037.SZ,20240426,2.0,20250514,20240515,20250430,2445.0172000000002,8.054176,9,False,完成,234,-0.016408668730650167,-0.06414172795995787
300040.SZ,20240205,0.2,20250205,20240223,20240430,673.462,0.29615751,4,False,完成,45,0.0512820512820511,0.01744155315009288
300041.SZ,20230320,2.0,20240320,20230327,20240320,11966.279400000001,13.478908805499998,13,False,完成,238,-0.16945562285182625,-0.12314772773389693
300043.SZ,20260626,1.0,20260926,20260629,20260730,6033.15,2.6360480535,5,False,完成,22,0.06888361045130642,0.14451473890944966
300044.SZ,20200501,0.0,,20200608,20200804,1724.4279999999999,0.32752681,2,False,完成,39,0.09065155807365444,
300044.SZ,20210112,0.03,,20210122,20210423,149.4,0.0570708,2,False,完成,59,-0.1652754590984976,-0.1334201060033754
300050.SZ,20220428,0.33,,20230629,20230629,1519.0,0.4277323603,2,False,完成,0,0.0,
300052.SZ,20211120,0.0,,20211215,20211215,129.559,0.085851,2,False,完成,0,0.0,
300052.SZ,20220809,0.0,,20230118,20230118,11.5,0.00756291,3,False,完成,0,0.0,
300054.SZ,20220423,4.0,20230422,20220426,20220531,3050.4128,5.0538371492000005,4,False,完成,22,0.23361453601557436,0.11747000289099008
300054.SZ,20240206,2.0,20240505,20240219,20240229,1502.69,3.0087255500000003,3,False,完成,8,0.0730593607305936,0.035823930667109094
300054.SZ,20260804,2.0,20261103,20260826,20260831,82.07,0.5983176608,2,False,完成,3,0.007341737082698474,-0.011301157397946793
300055.SZ,20210209,5.0,20220225,20210305,20210630,42123.041699999994,29.4360131931,11,False,完成,78,0.39726027397260255,0.362550396397193
300057.SZ,20210219,2.0,20220218,20210224,20210531,8601.7689,4.1666469824000005,7,False,完成,64,0.025289128758674062,0.010713682394659862
300059.SZ,20230825,10.0,20240824,20230919,20240227,32009.806300000004,46.348267,9,False,完成,102,-0.08425865447419989,-0.05101297674766603
300061.SZ,20200425,0.0,,20200611,20200708,97.8044,0.0044427195,2,False,完成,17,0.20198019801980194,
300061.SZ,20200828,0.09,,20201015,20201112,606.5744,0.09440000999999999,2,False,完成,20,0.02037617554858917,
300061.SZ,20201212,0.26,,20210201,20210201,892.6,0.2642096,2,False,完成,0,0.0,
300063.SZ,20210629,0.0,,20211201,20211201,33.0,0.0070571,2,False,完成,0,0.0,
300065.SZ,20210525,0.01,,20210705,20210705,103.9443,0.025083132600000002,3,False,完成,0,0.0,
300065.SZ,20230927,0.6,20240926,20231010,20240715,553.46,0.5920733116,2,False,完成,186,-0.4310823311748381,-0.411718272197547
300068.SZ,20240222,2.0,20240521,20240305,20240520,1658.0700000000002,1.7496474857999997,4,False,完成,49,-0.11749788672865613,-0.15182567597937413
300074.SZ,20200318,0.1,,20200531,20200918,1308.06,0.5692001318,3,False,完成,78,0.21990740740740722,
300074.SZ,20240219,0.2,20250219,20240221,20240229,407.6,0.1398584,2,False,完成,6,0.08231707317073167,0.059266428403395244
300075.SZ,20240126,2.0,20240426,20240131,20240422,1454.2824,1.9944961851,3,False,完成,50,0.06795366795366786,-0.021860023146723084
300078.SZ,20210430,0.21,,20210510,20210908,9148.072199999999,6.229387430500001,6,False,完成,86,0.02995570994995722,-0.039319827412434005
300079.SZ,20200421,0.02,,20200430,20200629,586.16,0.2728434,3,False,完成,37,0.015350877192982448,
300079.SZ,20251216,1.2,20260615,20251217,20260131,3776.5199999999995,2.07978206,4,False,完成,30,0.15487571701720837,0.08541679910353128
300081.SZ,20200528,0.0,,20220110,20220110,439.5,0.276885,2,False,完成,0,0.0,
300083.SZ,20220316,4.0,20230331,20220420,20220914,10548.84,10.4234268321,8,False,完成,100,-0.10028929604628745,-0.12432539212814375
300083.SZ,20241009,2.0,20251007,20241009,20250605,5106.55,3.56771098,5,False,完成,159,0.05078125,0.011893321856987882
300091.SZ,20260704,0.4,,20260723,20260831,108.36000000000001,0.02636944,2,False,完成,23,0.0714285714285714,0.038656247332379934
300094.SZ,20210429,0.08,,20211015,20211015,726.6500000000001,0.21863525,11,False,完成,0,0.0,
300094.SZ,20230429,0.05,,20230704,20230704,536.4,0.1163984,5,False,完成,0,0.0,
300095.SZ,20220907,1.6,20230907,20220929,20230904,7364.900000000001,6.72714905,15,False,完成,225,-0.031037203244552947,-0.07247145585447945
300095.SZ,20240205,1.0,20250205,20240228,20241029,3599.6603999999998,2.1013805448,8,False,完成,161,0.1145262938040883,0.0031028637023740036
300095.SZ,20250121,1.0,20260121,20250307,20250626,1789.46,1.3601481,5,False,完成,74,0.3519731846226861,0.3222134553164804
300098.SZ,20210421,0.44,,20210707,20210707,992.642,0.5225875150999999,3,False,完成,0,0.0,
300098.SZ,20231030,0.3,20241027,20231031,20231130,351.53,0.15910485,2,False,完成,22,0.029885057471264576,0.02617907633176464
300100.SZ,20240227,0.6,20250227,20240229,20240331,453.5503,0.37830843999999997,2,False,完成,21,0.15700483091787443,0.14711482768158657
300100.SZ,20260806,1.0,20270806,20260825,20260831,231.594,0.498669704,2,False,完成,4,0.005118659841786943,-0.01930220836062113
300101.SZ,20220428,0.4,20230428,20220606,20220712,331.5,0.6365557484,3,False,完成,26,0.054353410079885034,0.03986426466694604
300102.SZ,20240326,3.0,20250325,20240417,20240626,10221.41,6.4927727556,6,False,完成,46,-0.0227963525835867,0.009701928143184269
300103.SZ,20251231,0.4,20261230,20260513,20260731,611.87,0.5338514945,4,False,完成,50,-0.24252873563218402,-0.16142840923119106
300109.SZ,20211204,6.0,20221221,20211224,20220531,5274.2288,9.38500378,8,False,完成,101,-0.37313522251982056,-0.2882214998143581
300109.SZ,20220611,0.01,,20220622,20221221,10260.3249,17.746935,7,False,完成,124,0.7237851662404093,0.8354629060215155
300109.SZ,20260109,0.5,20260727,20260130,20260317,503.42999999999995,0.943,3,False,完成,26,-0.040979244278871674,-0.024867255758666995
300109.SZ,20260424,3.0,20270422,20260429,20260610,5879.58,11.188,7,False,完成,27,-0.1035393555203381,-0.07788209566474014
300113.SZ,20210429,1.5,20220427,20210630,20220331,1736.3078,2.2048886431,6,False,完成,183,0.0061823802163833985,0.11106202669148835
300113.SZ,20220428,1.5,20230426,20220713,20230331,4337.96,5.1387085818,9,False,完成,175,0.066896551724138,0.07062305816663428
300113.SZ,20240206,1.0,20250221,20240426,20241031,1710.1599999999999,1.8560401100000001,6,False,完成,123,0.30764424214428154,0.23141857508782238
300115.SZ,20220207,1.0,20230207,20220210,20220311,764.0,0.941944798,3,False,完成,21,-0.15354330708661412,-0.10849087162190052
300115.SZ,20250827,1.0,20260826,20251014,20251105,621.8,2.11943,3,False,完成,16,0.045904590459045824,0.018495277729278836
300118.SZ,20230819,3.0,20240906,20231010,20240731,9391.31,15.314274717300002,9,False,完成,198,-0.4020476815669215,-0.3742764802277968
300119.SZ,20231027,0.8,20240126,20231027,20240125,1205.2432000000001,2.0277093070000003,5,False,完成,63,-0.1243307555026768,-0.0906806718998644
300119.SZ,20241104,1.6,20250501,20241111,20250131,1907.3255,3.6092213594999993,5,False,完成,54,-0.07792207792207795,-0.015667790224166867
300119.SZ,20250403,0.09,,20250417,20250630,809.0951,1.3916623899,2,False,完成,48,0.161688863882669,0.1063487165394168
300121.SZ,20200229,0.67,,20200325,20200917,3592.9344,2.4291649874,7,False,完成,120,0.3480337185337996,
300121.SZ,20231117,1.0,20241116,20231204,20240731,3357.21,2.55238561,8,False,完成,159,-0.1291538923432708,-0.10421323911100133
300121.SZ,20240809,1.0,20251030,20240831,20250930,2539.428,2.6535113020000005,8,False,完成,258,1.3175305401282258,0.6964449752092698
300122.SZ,20240223,5.0,20250311,20240318,20240328,967.8753,4.73188325,3,False,完成,8,-0.10249801744647102,-0.08035976502611442
300124.SZ,20200428,,,20200703,20200703,1197.0816,0.0104566875,2,False,完成,0,0.0,
300124.SZ,20220318,2.0,20220717,20220318,20220430,609.7672,3.4166253858,3,False,完成,28,0.01405975395430592,0.08195410702177774
300124.SZ,20240226,1.0,20240826,20240229,20240626,222.05,1.3147812815000002,4,False,完成,78,-0.17270741367046472,-0.16083844665455338
300124.SZ,20260428,2.0,20270424,20260429,20260720,498.64,3.4408495741,4,False,完成,54,-0.11042653414852066,-0.03749605578689186
300126.SZ,20240119,0.38,20250118,20240205,20240206,800.12,0.32919849,2,False,完成,1,-0.03155339805825241,-0.06186233554570231
300128.SZ,20240206,1.2,20250205,20240208,20240902,9897.9174,3.634174,5,False,完成,135,-0.20481927710843395,-0.18929825551327084
300132.SZ,20240219,1.0,20250219,20240229,20240731,6831.87,2.5238481942999997,6,False,完成,103,-0.05066666666666664,-0.025979342345851975
300133.SZ,20210827,1.5,20220226,20211103,20220114,2108.0699999999997,1.3035322599999999,2,False,完成,51,0.22482014388489202,0.21691761929673703
300133.SZ,20221025,1.2,20231022,20230116,20230320,3313.09,1.77774145,4,False,完成,40,0.26629422718808193,0.26342934788663075
300133.SZ,20260610,0.0,,20260630,20260820,4.104,0.0014634864,2,False,完成,37,-0.03389830508474578,0.013290671791419184
300134.SZ,20210120,1.0,20220120,20210129,20210430,1406.1,1.3516279804,4,False,完成,59,-0.12228796844181455,-0.11306669358498844
300135.SZ,20240222,0.3,20240608,20240415,20240607,1676.87,0.42442964000000005,4,False,完成,36,0.09338521400778221,0.09557067385506257
300136.SZ,20240822,6.0,20250821,20240911,20250820,4441.1693,7.9746748508000005,4,False,完成,226,0.5569867784555016,0.12521571818283128
300137.SZ,20200720,0.7,20210120,20200727,20200901,3434.19,2.7201179685,5,False,完成,26,0.1192893401015227,
300138.SZ,20231102,5.0,20241117,20231120,20240930,54082.60019999999,59.22212801010001,22,False,完成,210,-0.315093410207527,-0.37014428029342694
300138.SZ,20260703,1.6,,20260811,20260831,101.34,0.11345103,2,False,完成,14,0.0070237050043897575,-0.006164414203488011
300142.SZ,20220319,4.2,20230317,20220628,20220916,1175.3843,5.2168361614,5,False,完成,57,-0.14304263146505092,-0.0655226340941063
300143.SZ,20210205,1.0,20220204,20210308,20211231,556.5234,1.1156435895999999,3,False,完成,202,-0.32115384615384623,-0.3618799109142835
300143.SZ,20240206,0.8,20250205,20240227,20240627,1730.0855999999999,1.4751278492000002,4,False,完成,81,-0.16289592760180982,-0.14311009804559627
300144.SZ,20251210,2.0,20260625,20260105,20260331,1665.7048,1.3798793576000001,4,False,完成,55,-0.051219512195121886,-0.01914797324613937
300144.SZ,20260424,0.0,,20260430,20260703,4031.5411999999997,3.1611913284,5,False,完成,42,-0.20001461451632718,-0.1864595415389838
300146.SZ,20231030,3.0,20241030,20231127,20240430,4266.5161,6.7819529564,4,False,完成,102,-0.06840430973587841,-0.09034509342061836
300146.SZ,20240806,2.0,20250821,20241029,20250731,3212.0387,4.3700789878,5,False,完成,185,-0.04606647470693159,-0.12263332009094319
300148.SZ,20240118,0.6,20250118,20240131,20240331,4382.0,1.1904732550000001,4,False,完成,36,0.07023411371237454,-0.018666350942055376
300149.SZ,20210122,1.0,20220122,20210210,20220121,512.29,0.7276447076999999,4,False,完成,229,-0.005980374050301718,0.03141495344155931
300154.SZ,20200414,0.42,20210412,20200511,20201127,22.689999999999998,0.009672650000000001,2,False,完成,136,0.24938761345533678,
300154.SZ,20201226,0.0,,20201231,20210107,840.3198,0.5068341274,2,False,完成,4,-0.094773233131067,
300154.SZ,20210120,0.01,,20210131,20210411,1864.4197,1.0722973911000002,5,False,完成,44,0.0745098039215688,0.0845963810052286
300158.SZ,20240206,2.0,20240506,20240207,20240426,8020.852000000001,3.6886954668999996,5,False,完成,49,-0.008810572687224627,-0.09190832663318615
300158.SZ,20241024,1.0,20251112,20241129,20250831,4642.67,1.86054699,7,False,完成,183,0.7325349301397206,0.4938592918602811
300160.SZ,20210814,0.0,,20211015,20211015,33.0,0.005379,2,False,完成,0,0.0,
300162.SZ,20240206,0.8,20240506,20240208,20240416,3759.9945,1.6420484220999998,4,False,完成,40,-0.048387096774193616,-0.09305995946146717
300164.SZ,20220517,0.35,20221117,20220616,20220930,1219.97,0.5828692,4,False,完成,75,-0.2045454545454547,-0.13590059415577826
300166.SZ,20210607,0.21,,20211012,20211012,533.19,0.38407000199999997,2,False,完成,0,0.0,
300166.SZ,20240201,2.0,20240501,20240206,20240331,4108.1567000000005,2.9425917236,4,False,完成,32,0.2795031055900621,0.17361398350087254
