ts_code,t0,plan_amount_yi,exp_date,impl_first,impl_last,total_vol_wan,total_amt_yi,n_progress,stopped,outcome,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60
002410.SZ,20210330,0.03,,,,0.0,0.0,0,False,未实施,20210330,0,0.019595835884874457,-0.00315315315315301,0.0011231169887080394,0.0345345345345347,0.027711520865181027,0.10090090090090098,0.10077616431907455,0.03175133823281984,-0.001888288884784206
002410.SZ,20210902,0.02,,,,0.0,0.0,0,False,未实施,20210902,0,0.055972696245733866,-0.0012928248222365823,0.0029756126082598477,-0.012605042016806678,-0.03829485786505926,0.06496444731738849,0.0665459825531236,0.007918552036199067,0.010091050469204887
002410.SZ,20210902,0.0,,,,0.0,0.0,0,False,未实施,20210902,0,0.055972696245733866,-0.0012928248222365823,0.0029756126082598477,-0.012605042016806678,-0.03829485786505926,0.06496444731738849,0.0665459825531236,0.007918552036199067,0.010091050469204887
002410.SZ,20220329,0.01,,,,0.0,0.0,0,False,未实施,20220329,0,0.028967254408060583,0.006731946144430845,-0.012578186724098384,0.031211750305997432,0.020775745428468717,-0.1474908200734395,-0.08203608864764556,0.17051386067820218,0.11564349621649073
002410.SZ,20221220,0.02,,,,0.0,0.0,0,False,未实施,20221220,0,-0.04116638078902224,0.010375670840787166,0.01213911346608798,0.03846153846153855,0.03114771557728946,0.14257602862254037,0.0891963465324741,0.12540250447227197,0.059244121605074085
002410.SZ,20230325,0.02,,,,0.0,0.0,0,False,未实施,20230324,1,0.002158495220474954,0.09999999999999987,0.10482323737079025,0.14307692307692288,0.14055998579797824,-0.06000000000000005,-0.06280078939663492,-0.2326713067582633,-0.20465474697652508
002410.SZ,20230325,0.03,,,,0.0,0.0,0,False,未实施,20230324,1,0.002158495220474954,0.09999999999999987,0.10482323737079025,0.14307692307692288,0.14055998579797824,-0.06000000000000005,-0.06280078939663492,-0.2326713067582633,-0.20465474697652508
002410.SZ,20240326,0.63,,,,0.0,0.0,0,False,未实施,20240326,0,-0.029435163086714455,-0.04999999999999993,-0.037830502548027556,-0.051639344262294995,-0.06504848091927873,-0.13852459016393448,-0.1445686885460694,-0.17183117854081942,-0.15540562997129403
002410.SZ,20240326,0.54,,,,0.0,0.0,0,False,未实施,20240326,0,-0.029435163086714455,-0.04999999999999993,-0.037830502548027556,-0.051639344262294995,-0.06504848091927873,-0.13852459016393448,-0.1445686885460694,-0.17183117854081942,-0.15540562997129403
002410.SZ,20240510,0.56,,,,0.0,0.0,0,False,未实施,20240510,0,0.010101010101009944,-0.02416666666666656,-0.02214356172012033,0.15333333333333332,0.15352381092489087,-0.07006117908787546,-0.03858801764662001,-0.13289488320355947,-0.04382629360714563
002415.SZ,20220506,0.39,,,,0.0,0.0,0,False,未实施,20220506,0,-0.08995815899581594,0.0022988505747127963,0.001437928254450549,-0.07816091954022986,-0.10288568669188347,0.030308559757761255,-0.04444434343877912,-0.06042716251579938,-0.13490165108988483
002437.SZ,20240824,0.01,,,,0.0,0.0,0,False,未实施,20240823,1,0.0,0.0219780219780219,0.021565439982461854,0.049450549450549275,0.05393799707593838,0.0439560439560438,0.04076269213371986,0.36263736263736246,0.1931771489599905
002442.SZ,20220625,0.0,,,,0.0,0.0,0,False,未实施,20220624,1,-0.043771043771043905,0.005281690140845008,-0.0034759486682692797,-0.022849508522165052,-0.03377881469884547,-0.014046350941283703,0.010006617506484572,-0.06862592794274824,0.0013691106529247765
002442.SZ,20230418,0.0,,,,0.0,0.0,0,False,未实施,20230418,0,-0.0174418604651162,-0.015779092702169706,-0.009002858310754647,-0.0788954635108482,-0.04265372445411042,-0.007889546351084853,0.025282960838602264,0.009861932938855844,0.07160374804502845
002442.SZ,20230819,0.0,,,,0.0,0.0,0,False,未实施,20230818,1,-0.011811023622047334,0.003984063745019917,0.016635490258596564,-0.03187250996015922,-0.010425628065546477,0.029880478087649376,0.03457431839581404,0.13346613545816743,0.15697310079209625
002456.SZ,20260603,0.56,,,,0.0,0.0,0,False,未实施,20260603,0,0.03151260504201692,0.023421588594704668,0.03002775552862391,-0.08757637474541735,-0.06684105804248319,-0.035641547861507084,-0.022459944262295473,-0.23523421588594706,-0.2052948919244718
002459.SZ,20210330,0.0,,,,0.0,0.0,0,False,未实施,20210330,0,0.01658069270449536,0.04675607104023172,0.05124644159871816,0.10402319681043859,0.09674188805595563,0.013773106197897622,0.01365824155212314,0.7064153678869154,0.6507787289446438
002459.SZ,20210518,3.0,20220517,,,0.0,0.0,0,False,未实施,20210518,0,0.024096385542168752,0.005347593582887722,0.010516037019500102,0.07237076648841323,0.056702232966606925,0.27985739750445604,0.2837443368686903,1.3271152075221737,1.3247391612015527
002459.SZ,20210824,0.0,,,,0.0,0.0,0,False,未实施,20210824,0,0.05316799728214727,0.10000000000000009,0.09194890373040665,0.2548387096774194,0.24440425231743745,-0.0754838709677419,-0.10791089838601509,0.409193548387097,0.38178649435501066
002459.SZ,20230831,0.0,,,,0.0,0.0,0,False,未实施,20230831,0,-0.025218914185639374,-0.002874595759971177,-0.007129564190101578,-0.0905497664390944,-0.09127092395654479,-0.08084800574919149,-0.07806996092332474,-0.29213079410707865,-0.2715271307483351
002459.SZ,20240227,0.84,,,,0.0,0.0,0,False,未实施,20240227,0,0.017448200654307522,-0.03161843515541263,-0.0127513059729919,-0.02143622722400851,-0.031810863235700704,-0.03269024651661301,-0.03779572137468801,-0.20685959271168275,-0.23085893696818927
002470.SZ,20210430,0.0,,,,0.0,0.0,0,False,未实施,20210430,0,0.047945205479452246,0.026143790849673332,0.027805822401931746,0.07189542483660127,0.06697515505336993,-0.09150326797385622,-0.12945851334656966,0.14379084967320277,0.15556909364811378
002478.SZ,20210204,1.0,20220203,,,0.0,0.0,0,False,未实施,20210204,0,0.09946236559139776,-0.05623471882640585,-0.0547430044437881,-0.02444987775061125,-0.07050142946378024,0.0488997555012225,0.06874587026709933,0.06845965770171158,0.08052671358511643
002478.SZ,20210309,0.0,,,,0.0,0.0,0,False,未实施,20210309,0,0.004618937644341736,-0.04367816091954013,-0.04323533615189534,-0.006896551724137834,-0.032090944728850435,-0.013793103448275779,-0.047898446910197845,-0.018307813602224,-0.08383021384433254
002478.SZ,20210309,0.0,,,,0.0,0.0,0,False,未实施,20210309,0,0.004618937644341736,-0.04367816091954013,-0.04323533615189534,-0.006896551724137834,-0.032090944728850435,-0.013793103448275779,-0.047898446910197845,-0.018307813602224,-0.08383021384433254
002511.SZ,20231103,1.0,20241121,,,0.0,0.0,0,False,未实施,20231103,0,0.007469654528478031,0.008341056533827773,-0.0007627311774218715,0.000926784059314345,-0.0017648430820698113,-0.011121408711770031,-0.011394785595417734,-0.1844300278035217,-0.14272549212717733
002512.SZ,20230428,0.28,,,,0.0,0.0,0,False,未实施,20230428,0,0.09971509971509973,-0.005181347150259086,-0.013252853819161747,-0.010362694300518172,-0.009133083252226282,0.04404145077720223,0.08271702535141023,0.059585492227979264,0.07490031072735914
002512.SZ,20230428,,,,,0.0,0.0,0,False,未实施,20230428,0,0.09971509971509973,-0.005181347150259086,-0.013252853819161747,-0.010362694300518172,-0.009133083252226282,0.04404145077720223,0.08271702535141023,0.059585492227979264,0.07490031072735914
002513.SZ,20230427,,,,,0.0,0.0,0,False,未实施,20230427,0,0.013274336283185972,0.03493449781659397,0.02329043811106657,0.013100436681222627,-0.008559439576961259,0.02183406113537112,0.04137917949577408,0.40829694323144117,0.4187432069598631
002513.SZ,20231114,,,,,0.0,0.0,0,False,未实施,20231114,0,-0.019635343618513268,0.02288984263233207,0.017309250806565757,0.028612303290414864,0.024635060552965493,-0.06437768240343356,-0.047981757163729544,-0.5207439198855508,-0.48240359403598443
002520.SZ,20230530,0.0,,,,0.0,0.0,0,False,未实施,20230530,0,-0.005136986301369939,-0.012048192771084154,-0.005990531310119285,-0.05851979345955238,-0.05001263602010664,0.055077452667814164,0.06894634603223748,-0.09810671256454373,-0.056565143164004295
002524.SZ,20230530,,,,,0.0,0.0,0,False,未实施,20230530,0,-0.012232415902140747,0.004643962848297267,0.010803972852031274,-0.02786377708978316,-0.019079613765442427,-0.0603715170278637,-0.048020189455120765,0.024767801857585203,0.0719690210631907
002533.SZ,20210529,0.0,,,,0.0,0.0,0,False,未实施,20210528,1,-0.020992366412213803,0.005847953216374213,0.0017602983466249444,-0.007797270955165692,-0.0053277892604692845,0.0,-0.0015494240999305298,0.8148148148148149,0.8793524911159041
002533.SZ,20220531,0.0,,,,0.0,0.0,0,False,未实施,20220531,0,0.02739726027397249,0.017777777777777892,0.01914365021787101,0.007407407407407307,-0.016472591768920464,0.05925925925925957,0.004085865628382868,0.20148148148148137,0.19072817346907422
002537.SZ,20260606,0.01,,,,0.0,0.0,0,False,未实施,20260605,1,0.004909983633387682,-0.037459283387622055,-0.02083118841902909,-0.02931596091205213,-0.030225292595059794,-0.10912052117263837,-0.11209699870943068,0.01791530944625408,0.04003118255959737
002544.SZ,20210428,0.01,,,,0.0,0.0,0,False,未实施,20210428,0,-0.006279434850863463,0.003159557661927437,-0.0019885438940777656,-0.03791469194312791,-0.02975395285350757,-0.017377567140600347,-0.06043031621105499,0.08004254503497199,0.10428229226487784
002548.SZ,20210529,0.0,,,,0.0,0.0,0,False,未实施,20210528,1,-0.008319467554076532,-0.001677852348993314,-0.005734923177019624,0.008389261744966348,0.010899029910394376,0.012099325543419859,0.01053115445689956,-0.12622091561418092,-0.09514795365331641
002548.SZ,20220111,0.05,,,,0.0,0.0,0,False,未实施,20220111,0,-0.011958146487294319,-0.001512859304084846,-0.009837082444818845,-0.0075642965204237855,-0.008251929174180606,0.10438729198184538,0.14327777561611588,0.1497730711043872,0.27160686054493577
002548.SZ,20221124,0.01,,,,0.0,0.0,0,False,未实施,20221124,0,0.0017421602787455193,0.0,-0.0039925289838466105,0.027826086956521667,0.0030965051505973396,0.06608695652173924,0.07826051586669891,0.03652173913043466,-0.019902039283740125
002559.SZ,20220930,0.0,,,,0.0,0.0,0,False,未实施,20220930,0,-0.021406727828746086,-0.02968750000000009,-0.013295077291362478,0.1812499999999999,0.1629481214323576,0.296875,0.277276614524981,0.12968749999999996,0.10596662809173352
002560.SZ,20220319,0.0,,,,0.0,0.0,0,False,未实施,20220318,1,0.014678899082568808,0.019891500904159143,0.019072342969109313,0.02893309222423146,0.041371778482937493,-0.061482820976491825,-0.0447213897454376,0.09222423146473768,0.07102241317769864
002560.SZ,20230315,0.12,20240313,,,0.0,0.0,0,False,未实施,20230315,0,0.004282655246252709,-0.028784648187633266,-0.017822035166074612,0.0,-0.0007449136836207293,-0.14925373134328357,-0.16336693115075596,-0.15884861407249462,-0.15113821737911448
002568.SZ,20260429,,,,,0.0,0.0,0,False,未实施,20260429,0,0.10000000000000009,0.043811610076670116,0.04263257001670806,0.0021905805038333614,-0.025682349683196826,0.10569550930996718,0.11925855932268314,0.09795368095884083,0.16280583127548454
002569.SZ,20220929,0.21,,,,0.0,0.0,0,False,未实施,20220929,0,-0.017621145374449254,-0.026905829596412634,-0.021495912229398395,0.020926756352765308,0.029337069215106704,0.01943198804185342,0.03419019165252424,-0.02391629297458897,-0.034236030006708384
002573.SZ,20250109,0.0,,,,0.0,0.0,0,False,未实施,20250109,0,-0.01302083333333337,-0.02374670184696559,-0.010538187912125685,0.005277044854881341,-0.0023769955022800993,0.015831134564644023,-0.025245851010879283,-0.05013192612137196,-0.065099621004999
002573.SZ,20250109,0.02,,,,0.0,0.0,0,False,未实施,20250109,0,-0.01302083333333337,-0.02374670184696559,-0.010538187912125685,0.005277044854881341,-0.0023769955022800993,0.015831134564644023,-0.025245851010879283,-0.05013192612137196,-0.065099621004999
002573.SZ,20250109,0.02,,,,0.0,0.0,0,False,未实施,20250109,0,-0.01302083333333337,-0.02374670184696559,-0.010538187912125685,0.005277044854881341,-0.0023769955022800993,0.015831134564644023,-0.025245851010879283,-0.05013192612137196,-0.065099621004999
002573.SZ,20250418,0.02,,,,0.0,0.0,0,False,未实施,20250418,0,-0.0055710306406684396,0.0056022408963585235,0.0011099517542281223,0.01680672268907557,0.011150479554139725,0.15126050420168058,0.1135906515616294,0.10924369747899143,0.03351518138668386
002597.SZ,20241130,0.0,,,,0.0,0.0,0,False,未实施,20241129,1,0.002846685644571023,0.010543390105433925,-0.0007296351964919401,-0.04014598540145975,-0.0620328444951479,-0.046634225466342216,-0.06729512623813916,-0.05677210056772097,-0.056134866072827805
002600.SZ,20211228,0.05,,,,0.0,0.0,0,False,未实施,20211228,0,-0.02210663198959706,-0.013297872340425454,-0.0042150287643882844,-0.03856382978723405,-0.02922126735173869,-0.16755319148936176,-0.1255309190119902,-0.3191489361702128,-0.24338199389898674
002600.SZ,20211228,0.11,,,,0.0,0.0,0,False,未实施,20211228,0,-0.02210663198959706,-0.013297872340425454,-0.0042150287643882844,-0.03856382978723405,-0.02922126735173869,-0.16755319148936176,-0.1255309190119902,-0.3191489361702128,-0.24338199389898674
002600.SZ,20220408,0.43,,,,0.0,0.0,0,False,未实施,20220408,0,-0.02605210420841686,-0.034979423868312653,-0.0091640015011899,-0.04526748971193417,-0.03319513214104741,-0.08024691358024705,-0.022167385530901362,0.008230452674897304,-0.025497459225408248
002600.SZ,20220408,0.28,,,,0.0,0.0,0,False,未实施,20220408,0,-0.02605210420841686,-0.034979423868312653,-0.0091640015011899,-0.04526748971193417,-0.03319513214104741,-0.08024691358024705,-0.022167385530901362,0.008230452674897304,-0.025497459225408248
002600.SZ,20230429,0.4,,,,0.0,0.0,0,False,未实施,20230428,1,0.06463195691202861,0.01180438448566612,0.003595063305763979,0.02023608768971341,0.02150371731327816,0.06239460370994965,0.1017500542932892,0.06272577138101298,0.07808597820027718
002601.SZ,20220429,0.15,,,,0.0,0.0,0,False,未实施,20220429,0,0.03741496598639449,0.014207650273224015,0.007365408804770324,0.03715846994535532,0.03321142542294875,0.09666037560195329,0.05010312693806118,0.17264944099799417,0.08851592095634353
002601.SZ,20221207,0.12,,,,0.0,0.0,0,False,未实施,20221207,0,-0.011458333333333348,0.0021074815595363283,0.0028187840445723644,0.03424657534246567,0.04176579574206918,0.00474183350895685,0.01888151515158576,0.09167544783983139,0.06619231965557426
002601.SZ,20231019,0.13,,,,0.0,0.0,0,False,未实施,20231019,0,-0.015127803860198408,0.0021186440677967155,0.009621755288508504,0.011122881355932313,0.01690688610300528,-0.03835493018748104,-0.05270661099446505,-0.1158895830727007,-0.07802883086795265
002601.SZ,20240618,0.05,,,,0.0,0.0,0,False,未实施,20240618,0,0.028969957081544928,-0.012513034410844504,-0.00852215342571394,-0.020246116891962762,0.006406576568977584,-0.03901734615853503,-0.021600638326683907,-0.16728741281344572,-0.08048553905656164
002602.SZ,20250603,0.0,,,,0.0,0.0,0,False,未实施,20250603,0,-0.0032679738562090277,0.04043715846994522,0.03605273132890585,-0.006557377049180468,-0.013261145363666182,0.21967213114754092,0.1858899302334287,0.5595628415300544,0.3554018356859343
002605.SZ,20231031,0.01,,,,0.0,0.0,0,False,未实施,20231031,0,0.016178399650196518,0.012048192771084487,0.010606688292698507,0.12048192771084332,0.10637210096473315,0.05249569707401047,0.04564294204811148,0.001290877796902068,0.07157457997276562
002605.SZ,20260430,0.5,20270521,,,0.0,0.0,0,False,未实施,20260430,0,0.05076923076923068,0.01024890190336758,-0.0014108263612355731,-0.003904343582235237,-0.0280900199201094,-0.058077110785749175,-0.04951155849335109,-0.10883056088523047,-0.04279473154109814
002609.SZ,20210424,0.01,,,,0.0,0.0,0,False,未实施,20210423,1,-0.011470281543274119,0.08016877637130793,0.09052741287002242,0.04535864978902948,0.05364107390808437,0.12869198312236274,0.09125347474138712,0.003480434128618537,-0.024750592403484095
002609.SZ,20220423,0.01,,,,0.0,0.0,0,False,未实施,20220422,1,-0.031209362808842567,-0.09932885906040279,-0.05061023557444344,-0.08859060402684582,-0.07666897316219323,-0.03758389261744988,-0.04394684511075575,-0.0012278331527101338,-0.05772373245348472
002609.SZ,20230118,0.01,,,,0.0,0.0,0,False,未实施,20230118,0,0.015384615384615552,0.027972027972027913,0.022936224211151268,0.17016317016316984,0.14860625332276456,0.07459207459207451,0.05280025350036177,0.27505827505827485,0.2210477279382197
002609.SZ,20240427,,,,,0.0,0.0,0,False,未实施,20240426,1,0.02508960573476715,0.0337995337995336,0.025694133231622285,-0.00932400932400923,-0.021941189476520795,-0.08275058275058278,-0.08934964047752558,-0.1799620986817535,-0.12260995671915598
002611.SZ,20210619,0.0,,,,0.0,0.0,0,False,未实施,20210618,1,0.010729613733905463,0.0,-0.0011577185039958193,0.002123142250530785,-0.020784319771516957,0.027600849256900206,0.023475991349706016,0.4140127388535031,0.3460392419020626
002611.SZ,20210901,10.0,20220922,,,0.0,0.0,0,False,未实施,20210901,0,0.09999999999999987,0.00909090909090926,0.0006912314830269661,0.0060606060606061,-0.02352721617602982,-0.1439393939393938,-0.14991290417118375,-0.07121212121212128,-0.08159604899724926
002611.SZ,20230107,2.0,20240130,,,0.0,0.0,0,False,未实施,20230106,1,0.0024154589371980784,0.01927710843373509,0.013356729395839206,0.02409638554216853,0.012023332885287674,0.10602409638554211,0.07107386364623491,0.30602409638554207,0.2438926973814124
002611.SZ,20240426,0.01,,,,0.0,0.0,0,False,未实施,20240426,0,0.009448818897637823,0.028081123244929618,0.020020557295956865,0.12012480499219969,0.10585897379118325,-0.10764430577223094,-0.11406426813844739,-0.09360374414976602,-0.03021183670704497
002615.SZ,20221231,0.0,,,,0.0,0.0,0,False,未实施,20221230,1,0.02033898305084736,0.09966777408637895,0.0900511429049129,0.13787375415282388,0.10676699068279483,0.2990033222591364,0.2390647486206594,0.25415282392026595,0.17534468525716895
002620.SZ,20230329,0.11,,,,0.0,0.0,0,False,未实施,20230329,0,-0.020905923344947674,-0.02135231316725983,-0.02771159801938128,-0.04804270462633464,-0.06889765220089528,-0.053380782918149516,-0.0665830997229464,-0.10320284697508897,-0.08694982427655007
002627.SZ,20220425,0.0,,,,0.0,0.0,0,False,未实施,20220425,0,-0.08801498127340812,-0.04928131416837789,-0.03541917259869232,-0.010266940451745366,-0.0551913539558484,0.17043121149897345,0.09750342406134616,0.1287325029407742,0.010866311167068377
002627.SZ,20220425,0.0,,,,0.0,0.0,0,False,未实施,20220425,0,-0.08801498127340812,-0.04928131416837789,-0.03541917259869232,-0.010266940451745366,-0.0551913539558484,0.17043121149897345,0.09750342406134616,0.1287325029407742,0.010866311167068377
002627.SZ,20220425,0.0,,,,0.0,0.0,0,False,未实施,20220425,0,-0.08801498127340812,-0.04928131416837789,-0.03541917259869232,-0.010266940451745366,-0.0551913539558484,0.17043121149897345,0.09750342406134616,0.1287325029407742,0.010866311167068377
002631.SZ,20210624,0.01,,,,0.0,0.0,0,False,未实施,20210624,0,0.018838304552590168,-0.018489984591679498,-0.029619804615641954,-0.06163328197226503,-0.06741906097494998,-0.0015408320493065508,-0.0037977967364243304,0.3466872110939907,0.33158980342351785
002631.SZ,20210624,0.03,,,,0.0,0.0,0,False,未实施,20210624,0,0.018838304552590168,-0.018489984591679498,-0.029619804615641954,-0.06163328197226503,-0.06741906097494998,-0.0015408320493065508,-0.0037977967364243304,0.3466872110939907,0.33158980342351785
002638.SZ,20220910,0.0,,,,0.0,0.0,0,False,未实施,20220909,1,-0.01276595744680864,0.0,-0.0005340405341359711,-0.0775862068965516,-0.03422713025979507,0.021551724137931272,0.08020078438464795,-0.0344827586206895,-0.009270758413205682
002638.SZ,20220910,0.0,,,,0.0,0.0,0,False,未实施,20220909,1,-0.01276595744680864,0.0,-0.0005340405341359711,-0.0775862068965516,-0.03422713025979507,0.021551724137931272,0.08020078438464795,-0.0344827586206895,-0.009270758413205682
002640.SZ,20210601,2.4,20210916,,,0.0,0.0,0,False,未实施,20210601,0,0.04901960784313708,0.051401869158878455,0.05946198628803767,0.224299065420561,0.23955361821435606,0.06542056074766345,0.07536417783424132,0.06074766355140193,0.08601412168757983
002643.SZ,20250425,2.0,20260521,,,0.0,0.0,0,False,未实施,20250425,0,-0.01757631822386696,-0.010357815442561091,-0.008357924975875175,0.04708097928436916,0.032168807937341226,0.038606403013182744,0.0246527524446285,0.2295198360824655,0.1235852696114863
002648.SZ,20210701,0.01,,,,0.0,0.0,0,False,未实施,20210701,0,-0.04057157438121961,0.02127659574468077,0.04159964763694379,-0.03856382978723416,-0.021307439984950216,0.02393617021276584,0.07707519343125102,0.0851063829787233,0.08690868962259235
002648.SZ,20210701,0.02,,,,0.0,0.0,0,False,未实施,20210701,0,-0.04057157438121961,0.02127659574468077,0.04159964763694379,-0.03856382978723416,-0.021307439984950216,0.02393617021276584,0.07707519343125102,0.0851063829787233,0.08690868962259235
002653.SZ,20210325,0.02,,,,0.0,0.0,0,False,未实施,20210325,0,-0.00811508668388039,-0.029750836742283515,-0.04528673680729012,-0.06173298624023804,-0.08954266139498812,0.006693938267013699,-0.025346752614454404,-0.19315356530565952,-0.23909022696505844
002655.SZ,20240403,,,,,0.0,0.0,0,False,未实施,20240403,0,-0.007950530035335635,-0.0489759572573466,-0.04203353916783359,-0.08103294746215495,-0.06586966019423834,-0.06767586821015137,-0.08531337323205923,-0.07832213019803158,-0.04350362750736814
002664.SZ,20210416,0.03,,,,0.0,0.0,0,False,未实施,20210416,0,-0.016178736517719616,0.10023492560689129,0.08412135165512424,0.05951448707909157,0.045013738774452694,0.0986687548942835,0.07227449818125176,0.21765243491232056,0.17052151119191739
002667.SZ,20241105,0.8,,,,0.0,0.0,0,False,未实施,20241105,0,0.011305241521069043,-0.019308943089430874,-0.01838711605196175,0.19918699186991873,0.1869275631934424,0.13313008130081294,0.13587356024575548,-0.018292682926829285,0.016623688348892385
002667.SZ,20251202,1.11,,,,0.0,0.0,0,False,未实施,20251202,0,-0.03668639053254419,-0.05958230958230959,-0.054802135413773434,-0.09766584766584774,-0.10039164571210135,-0.18857493857493857,-0.20236861816645135,0.6394348894348894,0.5494044135642226
002670.SZ,20220430,0.0,,,,0.0,0.0,0,False,未实施,20220429,1,0.03221809169764556,-0.013205282112844996,-0.01986258521814066,0.04561824729891972,0.04163900796845654,0.0732292917166868,-0.003518671362377046,0.015606242496998934,-0.04356879915055667
002671.SZ,20241024,0.02,,,,0.0,0.0,0,False,未实施,20241024,0,0.0,-0.015317286652078765,-0.02111783333976247,0.043763676148796504,0.043903096072168246,0.024070021881837933,-0.0033187149607879496,0.054704595185995686,0.06721121207002478
002671.SZ,20241211,0.0,,,,0.0,0.0,0,False,未实施,20241211,0,0.0217821782178218,0.01744186046511631,0.008915041715813254,-0.046511627906976716,-0.032336451141709466,-0.12596899224806202,-0.06579400641937838,-0.11240310077519378,-0.10904729479371422
002683.SZ,20231021,0.0,,,,0.0,0.0,0,False,未实施,20231020,1,-0.013024602026049159,-0.04594330400782021,-0.031737025703649,0.053274682306940324,0.04115463056984603,0.08553274682306933,0.0601899764251872,-0.09824046920821128,-0.0680074809910155
002688.SZ,20250708,0.05,,,,0.0,0.0,0,False,未实施,20250708,0,0.03479576399394846,-0.020467836257309857,-0.01922673920148732,-0.021929824561403466,-0.024029257795135872,0.11111111111111116,0.07421667536120302,-0.021929824561403466,-0.1189872795017407
002709.SZ,20250106,2.0,20250403,,,0.0,0.0,0,False,未实施,20250106,0,-0.01980198019801971,0.017957351290684764,0.010795846341358661,0.016273849607183033,0.031118128215899654,0.06621773288439958,0.030506124639179788,-0.06958473625140293,-0.06371261028673558
002714.SZ,20210129,,,,,0.0,0.0,0,False,未实施,20210129,0,-0.042335451901324817,0.09088863892013488,0.08397523636964577,0.198312710911136,0.19376678786596147,0.27007874015748,0.26321785899909966,0.1788526434195723,0.1931671446086103
002714.SZ,20210430,,,,,0.0,0.0,0,False,未实施,20210430,0,-0.013690268573421815,-0.07346830518963843,-0.0719676140343889,-0.10706392007780041,-0.1111627214259524,-0.17681902572716823,-0.21120994290195394,-0.4754900042676691,-0.4700888361268504
002714.SZ,20210520,,,,,0.0,0.0,0,False,未实施,20210520,0,0.010051751592356606,-0.025224160015765107,-0.019524197844581703,-0.09528032318455026,-0.12082769060583443,-0.19904601985964676,-0.20317051284636423,-0.3433999305411103,-0.3451467005184161
002714.SZ,20220110,,,,,0.0,0.0,0,False,未实施,20220110,0,0.05349209170072866,-0.044871794871794934,-0.037889859359508726,-0.055330634278002666,-0.04149995198894074,-0.001686909581646412,0.0462467516375511,-0.09682860998650478,0.018431790379943136
002714.SZ,20220430,,,,,0.0,0.0,0,False,未实施,20220429,1,-0.027374301675977764,0.00019146084625698556,-0.006556221926547923,-0.01378518093049963,-0.017538352612865182,-0.03982385602144356,-0.08058684927886772,0.11986335964741146,0.039517057403306355
002714.SZ,20221213,20.0,20231212,,,0.0,0.0,0,False,未实施,20221213,0,0.01995012468827939,0.0024449877750611915,0.002381935071354535,-0.057660961695191526,-0.02621877709911491,-0.013039934800326058,-0.008517571371980948,0.026894865525672218,-0.000478793162013158
002714.SZ,20221213,,,,,0.0,0.0,0,False,未实施,20221213,0,0.01995012468827939,0.0024449877750611915,0.002381935071354535,-0.057660961695191526,-0.02621877709911491,-0.013039934800326058,-0.008517571371980948,0.026894865525672218,-0.000478793162013158
002714.SZ,20231206,,,,,0.0,0.0,0,False,未实施,20231206,0,0.03384223918575069,0.006153088850603172,0.007078203703283936,-0.015751907457543735,-0.015694618206806843,0.008122077282796125,0.013098896495246093,-0.03765690376569042,-0.06201098119491322
002714.SZ,20240312,,,,,0.0,0.0,0,False,未实施,20240312,0,0.0025000000000001688,-0.027182044887780643,-0.023314723587194996,0.009476309226932544,0.007228191368507497,0.07581047381546124,0.0835002985582356,0.16708229426433907,0.17417803842269675
002726.SZ,20210121,0.0,,,,0.0,0.0,0,False,未实施,20210121,0,0.0007974481658694632,0.054183266932270824,0.05842557502814971,-0.018326693227091684,0.014185423260789642,-0.10996015936254988,-0.10096843882158513,-0.05179282868525903,-0.011645215328046854
002726.SZ,20210713,0.0,,,,0.0,0.0,0,False,未实施,20210713,0,0.010101010101009944,-0.016000000000000014,-0.005396897849911375,-0.06099999999999983,-0.05310630428915686,-0.03399999999999992,-0.023986351970799014,-0.016000000000000014,-0.013720496099308699
002727.SZ,20220517,,,,,0.0,0.0,0,False,未实施,20220517,0,-0.006335282651071972,0.0014713094654241754,0.003976531820848228,0.04168710152035304,0.04941066009922368,0.09857773418342308,0.028214226722118374,0.23099558607160375,0.1790412245574855
002727.SZ,20221125,,,,,0.0,0.0,0,False,未实施,20221125,0,-0.02068087814190256,0.07115009746588674,0.07920306387548504,0.21020142949967502,0.18932257420602694,-0.019168291098115797,-0.0011909117729674845,0.09681611435997373,0.044183905351261155
002734.SZ,20231028,,,,,0.0,0.0,0,False,未实施,20231027,1,0.020706455542021773,-0.022673031026253065,-0.02389218565428497,-0.004773269689737458,-0.009046528526806208,0.0011933174224343368,-0.006440811513304445,-0.1467780429594273,-0.0658482500470573
002758.SZ,20220615,0.0,,,,0.0,0.0,0,False,未实施,20220615,0,-0.023622047244094446,0.0058651026392961825,0.011995140591187115,-0.028592375366569,-0.017233226822102043,-0.05718475073313789,-0.05112336622850289,-0.0637829912023461,-0.04673526367833536
002758.SZ,20230427,,,,,0.0,0.0,0,False,未实施,20230427,0,-0.004731861198738252,0.009508716323296307,-0.0018492776279322998,-0.015847860538827252,-0.03688882823378381,0.0429972830556653,0.06294720068147952,0.024591270839818824,0.04663752615436523
002758.SZ,20240426,,,,,0.0,0.0,0,False,未实施,20240426,0,0.012008733624454093,0.012944983818770295,0.005003091238366286,0.017259978425027134,0.004304226463206939,-0.0031642075738960163,-0.010335841389951028,-0.18379888136923017,-0.1267150778639381
