ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
002365.SZ,20220505,13.27,20500,20220511,15.1848,规则卖出,base,38796.280749999954,457.11924999999997,0.1425793890638115
002103.SZ,20220509,4.69,59700,20220512,4.6353599999999995,规则卖出,base,-3677.91999000002,415.91199,-0.013132473811184802
002487.SZ,20220511,25.56,11400,20220513,25.974,规则卖出,base,4276.624499999996,442.97549999999995,0.014673268302642635
301013.SZ,20220513,28.68,9900,20220517,21.4785,规则卖出,base,-71631.62943749999,336.7794375,-0.2522213981023572
002715.SZ,20220512,12.27,23000,20220519,12.027959999999998,规则卖出,base,-5983.276350000067,416.35635,-0.021196204616327822
000548.SZ,20220513,5.78,49100,20220520,5.4945,规则卖出,base,-14426.224437500014,408.1744375,-0.05082001558433926
002871.SZ,20220519,11.25,23700,20220523,10.62936,规则卖出,base,-15090.719039999996,381.55104,-0.056584893776555845
603159.SH,20220520,16.3,15500,20220525,14.65533,规则卖出,base,-25839.49451875002,347.10951875,-0.10224831292176963
001212.SZ,20220523,32.87,7500,20220525,37.4625,规则卖出,base,34030.90781250003,412.84218749999997,0.13800791892078712
002355.SZ,20220525,5.4,46500,20220527,4.50549,规则卖出,base,-41919.37160625004,324.65660625000004,-0.1669012121969509
002277.SZ,20220525,4.28,58600,20220527,3.85614,规则卖出,base,-25183.360255000018,345.164255,-0.10038382343666426
002995.SZ,20220526,22.14,11300,20220530,21.43854,规则卖出,base,-8291.862877500003,365.36487750000003,-0.033135039410879
002350.SZ,20220527,7.3,31300,20220531,6.6933,规则卖出,base,-19308.70786249999,318.9978625,-0.08448458090956708
600127.SH,20220531,10.36,21100,20220602,9.690299999999999,规则卖出,base,-14440.900662499998,310.2306625,-0.06604554218588209
002066.SZ,20220530,12.71,17700,20220608,14.105879999999999,规则卖出,base,24338.741654999947,368.334345,0.10816101246128255
002652.SZ,20220607,3.12,73500,20220609,2.8771199999999997,规则卖出,base,-18173.345400000035,321.6654,-0.07922903889412278
002478.SZ,20220608,5.31,41900,20220614,5.3946000000000005,规则卖出,base,3206.5755750000394,338.16442500000005,0.014408685964102375
000633.SZ,20220609,6.67,32500,20220614,6.24375,规则卖出,base,-14160.97109375,307.84609375,-0.06530933795786435
002971.SZ,20220614,27.25,7800,20220616,23.076900000000002,规则卖出,base,-32828.317274999994,278.13727500000005,-0.154411254984419
002512.SZ,20220614,3.31,64300,20220616,2.97702,规则卖出,base,-21703.100232500004,292.48623249999997,-0.1019469528388296
002657.SZ,20220614,15.52,13700,20220616,15.944040000000001,规则卖出,base,5483.1503150000235,326.1976850000001,0.025781566850555514
300010.SZ,20220616,5.12,38400,20220620,5.544449999999999,规则卖出,base,15983.594399999974,315.28559999999993,0.08127644602521232
600661.SH,20220616,11.46,17100,20220620,10.93905,规则卖出,base,-9191.05869375003,282.81369375,-0.04688957014673048
003026.SZ,20220616,55.07,3500,20220620,53.676269999999995,规则卖出,base,-5161.074931250013,283.01993124999996,-0.026770006926269227
000678.SZ,20220620,5.79,34000,20220622,5.47452,规则卖出,base,-11008.202099999999,281.8820999999999,-0.05590496158343833
