ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
603125.SH,20250701,19.36,17200,20250703,17.982,规则卖出,base,-24171.461000000047,469.86099999999993,-0.0725705712001753
002549.SZ,20250701,11.33,29400,20250704,13.146840000000001,规则卖出,base,52848.67413000004,566.42187,0.15861647562513623
601218.SH,20250701,4.52,73700,20250707,4.5954,规则卖出,base,5050.347775000048,506.632225,0.015156774965550795
600927.SH,20250708,17.18,20000,20250710,17.192790000000002,规则卖出,base,-259.9197499999776,515.7197500000001,-0.0007562712057724149
002951.SZ,20250708,15.73,21900,20250711,17.882099999999998,规则卖出,base,46555.34576249995,575.6442374999999,0.13511020687294786
000514.SZ,20250708,5.67,60700,20250714,6.5734200000000005,规则卖出,base,54252.79350750003,584.8004925,0.1575947679746731
002229.SZ,20250717,20.56,18300,20250721,19.560419999999997,规则卖出,base,-18833.82060750006,541.5066075,-0.05004442104454447
603048.SH,20250717,21.45,17600,20250721,19.2807,规则卖出,base,-38698.2354,518.5554,-0.10248083084124072
002730.SZ,20250717,19.81,19000,20250721,18.75123,规则卖出,base,-20656.06921250003,539.4392124999999,-0.054865715045241806
603176.SH,20250721,6.93,50700,20250723,6.37362,规则卖出,base,-28700.231917500023,491.7659175,-0.0816649409076303
002645.SZ,20250721,15.76,22300,20250723,13.94604,规则卖出,base,-40927.915865000024,476.60786499999995,-0.11642600453947433
002940.SZ,20250721,54.56,6400,20250723,52.8471,规则卖出,base,-11472.63279999999,510.0728,-0.03284733939315755
002370.SZ,20250729,6.81,47700,20250731,6.853140000000001,规则卖出,base,1567.9502775000437,489.82772250000005,0.004825676840701853
688020.SH,20250729,56.57,5700,20250731,57.942,规则卖出,base,7326.951000000006,493.44900000000007,0.022717141997866293
603280.SH,20250729,45.34,7100,20250804,58.941,规则卖出,base,95963.52012500001,603.5798750000001,0.298028464873195
688189.SH,20250731,17.14,19700,20250804,16.89309,规则卖出,base,-5364.533841249985,500.40684125000007,-0.01588350651543644
300620.SZ,20250813,79.3,4500,20250815,77.93199,规则卖出,base,-6683.6249437499555,527.57994375,-0.018724826832383832
002298.SZ,20250813,9.42,38000,20250815,9.32067,规则卖出,base,-4306.761825000003,532.2218250000001,-0.01202839815523827
002104.SZ,20250813,24.56,14500,20250818,29.55042,规则卖出,base,71736.45863749998,624.6313624999999,0.20138865833215955
603929.SH,20250826,42.45,8900,20250828,41.538419999999995,规则卖出,base,-8669.628172500017,556.5661725,-0.022941626784116737
600118.SH,20250826,36.63,10300,20250828,39.060900000000004,规则卖出,base,24441.038662500006,597.2313375,0.06476449069550795
688228.SH,20250826,94.75,3900,20250829,129.29057999999998,规则卖出,base,133985.58917249992,722.6728274999999,0.36249807495355696
603948.SH,20250828,26.52,15300,20250903,27.4725,规则卖出,base,13946.399437500002,626.8505624999999,0.034362803529886764
603032.SH,20250901,22.62,19500,20250904,25.914060000000003,规则卖出,base,63492.24228750003,741.9277125000001,0.14390798520529025
002547.SZ,20250903,5.56,80500,20250908,5.48451,规则卖出,base,-6740.718818749923,663.7738187499999,-0.015056602306257797
002150.SZ,20250930,20.82,21700,20251010,19.930049999999998,规则卖出,base,-19965.46610625001,653.55110625,-0.044180480456254834
603810.SH,20250930,17.28,26100,20251010,16.2837,规则卖出,base,-26647.43771250007,644.0077125,-0.059069412334416545
000981.SZ,20250930,4.24,106500,20251013,4.4855100000000006,规则卖出,base,25436.79148125004,710.0235187500001,0.05631684354854691
301158.SZ,20251021,25.66,17300,20251023,28.301669999999998,规则卖出,base,44977.88788624994,723.0031137499999,0.1012949378594555
001267.SZ,20251021,17.88,24800,20251023,18.07191,规则卖出,base,4088.2827899999393,671.08521,0.009217500574520662
600172.SH,20251021,7.02,63300,20251024,7.52247,规则卖出,base,31100.044061250035,706.30693875,0.0699699594332187
002678.SZ,20251023,6.19,76800,20251028,5.9840100000000005,规则卖出,base,-16513.34496000002,693.3129600000002,-0.03472758829678691
300300.SZ,20251028,9.19,50700,20251030,9.14085,规则卖出,base,-3187.6896187499615,695.78461875,-0.006839809362131637
600802.SH,20251028,7.1,65600,20251030,6.66333,规则卖出,base,-29308.38505999994,662.8330600000002,-0.06291021082757467
603228.SH,20251028,77.19,6000,20251030,80.38953,规则卖出,base,18478.473524999954,718.7064749999998,0.03988827365642062
603686.SH,20251031,30.94,14900,20251104,29.97,规则卖出,base,-15126.442749999975,673.4427499999999,-0.03280361228374219
002679.SZ,20251031,14.0,32900,20251104,12.617370000000001,规则卖出,base,-46122.56634124995,634.03934125,-0.10011080890491651
002759.SZ,20251031,30.84,14900,20251104,32.21775,规则卖出,base,19813.54040625006,714.93459375,0.043107504981731354
001255.SZ,20251105,39.79,11200,20251107,36.33363,规则卖出,base,-39331.42681999998,620.0828200000001,-0.08823465250802147
002333.SZ,20251105,6.77,66100,20251107,6.21378,规则卖出,base,-37391.42982249999,625.2878225,-0.08353594393129928
603530.SH,20251105,48.75,9100,20251107,48.951,规则卖出,base,1161.3761249999516,667.723875,0.0026172687597330346
002196.SZ,20251107,14.11,29900,20251111,15.2847,规则卖出,base,34446.792087500035,676.7379125000001,0.0816285386484705
600078.SH,20251107,11.94,35300,20251112,12.7872,规则卖出,base,29236.554300000036,669.6057000000001,0.06934874321620609
002691.SZ,20251112,10.29,45900,20251117,10.339649999999999,规则卖出,base,1567.6198312499878,711.3151687499999,0.003318211992191431
002083.SZ,20251107,7.17,58900,20251119,11.4885,规则卖出,base,253408.23093750005,951.4190625,0.5998984040600729
001216.SZ,20251117,18.74,28200,20251121,18.42156,规则卖出,base,-9761.484990000057,781.4769899999999,-0.01846667201929518
000663.SZ,20251120,9.8,57700,20251124,8.76123,规则卖出,base,-60710.29771375005,773.26871375,-0.10733760819999091
603280.SH,20251124,44.17,11400,20251126,45.4545,规则卖出,base,13869.688875000036,773.611125,0.02753758866147179
002279.SZ,20251124,9.83,51300,20251126,9.83016,规则卖出,base,-748.2207600000305,756.42876,-0.0014833727987128948
001296.SZ,20251124,28.06,18000,20251127,25.894080000000002,规则卖出,base,-39695.446799999954,708.8868,-0.07857275168021956
002679.SZ,20251208,16.06,30800,20251210,14.865120000000001,规则卖出,base,-37498.273119999896,695.9691200000002,-0.07578904775674056
300427.SZ,20251208,12.67,39100,20251210,13.25673,规则卖出,base,22169.371071249974,771.7719287499999,0.044739532362371076
603122.SH,20251208,29.18,17000,20251210,27.15282,规则卖出,base,-35163.072425000064,701.0124249999999,-0.07086699966543675
300265.SZ,20251212,14.41,33200,20251216,13.55643,规则卖出,base,-29020.718844999963,682.1948449999999,-0.06064535479592967
002639.SZ,20251212,18.16,26300,20251217,19.2807,规则卖出,base,28721.154987499995,753.2550125,0.06012038427617764
000890.SZ,20251212,5.87,81600,20251218,6.4935,规则卖出,base,50095.51499999992,782.085,0.1045591455628425
001336.SZ,20251222,28.95,17100,20251225,26.23374,规则卖出,base,-47132.55344249997,684.5074425,-0.09518482814529523
603069.SH,20251222,26.25,18800,20251225,29.25072,规则卖出,base,55602.769080000115,810.7669200000001,0.1126420909058452
000566.SZ,20251222,7.96,62300,20251225,8.541450000000001,规则卖出,base,35435.192581250056,789.14241875,0.07143731498030026
002297.SZ,20251225,12.39,41200,20251229,12.43755,规则卖出,base,1190.9091750000064,768.1508249999999,0.002332392083577181
003007.SZ,20251225,39.01,13000,20251229,38.071889999999996,规则卖出,base,-12940.880712500044,745.4507125,-0.02551149863136634
603601.SH,20251225,12.13,42000,20251230,12.257729999999999,规则卖出,base,4593.764174999835,770.8958250000001,0.009014674402297699
002691.SZ,20251229,9.85,53100,20251231,9.35064,规则卖出,base,-27267.42348000002,751.40748,-0.05212004613059937
001266.SZ,20251230,35.79,14200,20260106,34.74522,规则卖出,base,-15579.658154999926,743.782155,-0.030647801167897316
300753.SZ,20260106,39.96,12300,20260108,37.962,规则卖出,base,-25281.94274999995,706.54275,-0.05142464383904014
600775.SH,20260106,14.78,33400,20260112,18.14184,规则卖出,base,111404.62117999984,880.8348199999998,0.2256180001007864
002519.SZ,20260106,7.84,63000,20260114,10.379610000000001,规则卖出,base,159054.5557125001,940.8742875000002,0.32194444851797277
002115.SZ,20260112,16.19,35600,20260120,14.79519,规则卖出,base,-50457.71295499998,802.476955,-0.08752299185858257
002524.SZ,20260127,5.56,100500,20260129,4.845149999999999,规则卖出,base,-72590.79196875007,748.3669687500001,-0.12987696196454496
002995.SZ,20260127,27.61,20200,20260129,29.98998,规则卖出,base,47178.918504999965,896.6774949999999,0.08457103489430062
002030.SZ,20260127,7.71,72400,20260129,7.182810000000001,规则卖出,base,-38958.15130499991,789.595305,-0.06977451648760946
601388.SH,20260129,4.37,122900,20260203,4.02597,规则卖出,base,-43034.04489125001,752.75789125,-0.08010696696535251
002455.SZ,20260129,8.72,61600,20260203,9.77022,规则卖出,base,63806.957059999986,886.59494,0.11875783634366636
300164.SZ,20260129,13.24,40500,20260203,11.6883,规则卖出,base,-63569.62518749998,725.7751874999999,-0.11852175740052898
603138.SH,20260212,22.62,23100,20260224,23.4765,规则卖出,base,18976.635562500072,808.5144375,0.03630831350517822
605006.SH,20260212,10.2,51200,20260224,9.74025,规则卖出,base,-24293.135999999944,753.9359999999999,-0.04650556110972247
002951.SZ,20260212,17.71,29500,20260225,16.443540000000002,规则卖出,base,-38097.53678749995,736.9667875000001,-0.07290339611596244
600744.SH,20260227,7.94,64000,20260303,7.992,规则卖出,base,2561.600000000014,766.4,0.0050396720719064845
603530.SH,20260227,60.17,8400,20260303,61.4385,规则卖出,base,9883.93874999999,771.46125,0.019550694427107846
000554.SZ,20260303,10.85,47200,20260305,11.42856,规则卖出,base,26505.71696000002,802.31504,0.05174391194828025
