ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
301363.SZ,20260107,41.56,5800,20260109,40.06989,规则卖出,base,-8993.406702499995,350.7687025,-0.0373002842287503
002774.SZ,20260107,12.35,19800,20260113,13.146840000000001,规则卖出,base,15390.915210000043,386.51679,0.06292507439941651
603015.SH,20260109,17.11,14000,20260114,15.5844,规则卖出,base,-21691.012000000006,332.61199999999997,-0.09053014361839115
002044.SZ,20260113,7.41,33000,20260116,7.66233,规则卖出,base,7949.686387499976,377.20361249999996,0.032501940304397486
003042.SZ,20260127,23.1,10000,20260130,21.96801,规则卖出,base,-11652.250124999991,332.350125,-0.05043003372533486
600916.SH,20260127,11.15,20800,20260204,13.036950000000001,规则卖出,base,38851.6193,396.94070000000005,0.1674797724335732
600531.SH,20260127,20.49,11300,20260204,18.42156,规则卖出,base,-23691.46078499997,318.08878500000003,-0.10229699529729562
000070.SZ,20260212,19.5,11900,20260224,18.24174,规则卖出,base,-15302.652382499993,329.3583825,-0.06592901390037102
001209.SZ,20260227,32.52,7000,20260303,27.052919999999997,规则卖出,base,-38563.18305000005,293.62305,-0.16936190767806222
603353.SH,20260303,50.97,4200,20260305,43.4565,规则卖出,base,-31838.365125000004,281.665125,-0.1486888063151958
002980.SZ,20260303,35.06,6100,20260305,34.025940000000006,规则卖出,base,-6620.68029249997,312.91429250000004,-0.030949405403925545
600108.SH,20260303,4.81,44700,20260306,4.845149999999999,规则卖出,base,1246.7304937500116,324.47450625,0.005797108415203946
600032.SH,20260325,13.02,15500,20260327,12.05793,规则卖出,base,-15196.159893749995,284.07489375,-0.07528052030771105
600758.SH,20260325,5.72,35400,20260330,5.08491,规则卖出,base,-22757.815267500027,275.62926749999997,-0.11236284241876607
000720.SZ,20260407,6.53,29100,20260409,6.4935,规则卖出,base,-1345.8568125000054,283.70681249999996,-0.007080829333248645
605388.SH,20260417,8.87,21400,20260421,8.25174,规则卖出,base,-13498.952544999956,268.18854500000003,-0.07109746520528809
600683.SH,20260417,11.99,15800,20260421,11.94804,规则卖出,base,-946.3022899999826,283.33429,-0.004993960017084877
603311.SH,20260519,27.95,6600,20260521,28.11186,规则卖出,base,790.2356550000189,278.040345,0.004282745950364032
000417.SZ,20260520,9.53,19400,20260522,9.7902,规则卖出,base,4764.247150000006,283.63285,0.02576268314873016
002272.SZ,20260520,24.94,7400,20260522,22.86711,规则卖出,base,-15597.04576750001,257.65976750000004,-0.08449005982265466
002995.SZ,20260601,25.11,7200,20260603,24.555419999999998,规则卖出,base,-4259.172780000019,266.19677999999993,-0.02355252584703297
002354.SZ,20260609,8.06,22300,20260612,7.41258,规则卖出,base,-14689.026167499975,251.56016749999998,-0.08170422964978344
000510.SZ,20260615,21.31,8200,20260617,22.68729,规则卖出,base,11017.547777500025,276.2302225,0.06303461147852422
601958.SH,20260615,28.07,6200,20260617,27.972,规则卖出,base,-867.8915000000017,260.29150000000004,-0.00498566131534449
000811.SZ,20260622,44.19,4000,20260624,43.82613,规则卖出,base,-1718.800650000017,263.32065,-0.009721492742903983
002407.SZ,20260701,55.25,3200,20260703,54.51543,规则卖出,base,-2612.8857199999793,262.26172,-0.01477507161671109
000004.SZ,20260701,0.37,481700,20260707,0.40958999999999995,规则卖出,base,18779.321371249953,291.18162874999996,0.10533991502124442
002841.SZ,20260709,52.13,3500,20260713,51.45849,规则卖出,base,-2621.0296437500033,270.74464374999997,-0.014361757968334523
600744.SH,20260721,7.22,25300,20260731,6.63336,规则卖出,base,-15097.438509999985,255.44651000000005,-0.08262985500162348
000815.SZ,20260804,18.37,9600,20260806,18.22176,规则卖出,base,-1685.8531199999964,262.74912,-0.009557202425033351
603106.SH,20260804,9.04,19600,20260806,8.971020000000001,规则卖出,base,-1616.0939899999337,264.08599000000004,-0.009118713131451277
000595.SZ,20260804,6.56,27000,20260806,6.643350000000001,规则卖出,base,1981.9569375000126,268.4930625,0.011187113663657327
600892.SH,20260806,4.58,38700,20260810,3.97602,规则卖出,base,-23610.677467499994,236.65146750000002,-0.13317522693562414
002425.SZ,20260806,3.82,46400,20260814,3.48,期末,base,-16022.151999999996,246.152,-0.09037138621103884
