ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
002401.SZ,20210105,15.7,21200,20210107,13.706280000000001,规则卖出,base,-42713.290419999954,446.42642,-0.12829772493182423
002553.SZ,20210113,12.5,25500,20210119,12.17781,规则卖出,base,-8683.700193750032,467.85519375,-0.027236171957010846
603698.SH,20210113,15.68,20300,20210119,17.33265,规则卖出,base,33029.40300625004,519.39199375,0.1037409134642361
002813.SZ,20210113,25.56,12400,20210121,34.275690000000004,规则卖出,base,107464.04680500002,610.5091950000001,0.3389784552101412
000558.SZ,20210121,3.54,102500,20210125,2.98701,规则卖出,base,-57154.89815624999,473.42315625000003,-0.15747723026870397
600844.SH,20210119,5.04,71800,20210126,4.305689999999999,规则卖出,base,-53200.36167750002,476.90367749999996,-0.14697756364480313
605255.SH,20210122,19.79,18300,20210127,20.43954,规则卖出,base,11328.488272500023,558.0937275,0.03127278185506687
601127.SH,20210128,20.46,16100,20210202,16.25373,规则卖出,base,-68130.40481624998,409.45781625000006,-0.20677636859113663
601216.SH,20210129,5.87,56200,20210202,5.564430000000001,规则卖出,base,-17646.408707500006,473.37470750000006,-0.05347777834076406
600576.SH,20210128,4.26,77400,20210203,4.275720000000001,规则卖出,base,720.6210900000701,496.1069100000001,0.002184981923533414
002331.SZ,20210203,17.92,16800,20210205,17.7822,规则卖出,base,-2763.7301999999663,448.69020000000006,-0.009177825521298134
601015.SH,20210203,8.2,36700,20210208,8.46153,规则卖出,base,9134.743311249986,463.40768875000003,0.030346448448863347
003000.SZ,20210203,17.41,17300,20210209,17.55243,规则卖出,base,2009.1694512499887,454.8695487499999,0.006669037077318801
603655.SH,20210222,19.68,15400,20210225,21.8781,规则卖出,base,33353.81857499997,496.921425,0.11002495184130787
002998.SZ,20210223,13.78,22000,20210225,12.07791,规则卖出,base,-37853.912525000014,407.93252499999994,-0.1248332610243666
603032.SH,20210223,10.01,30400,20210225,9.35064,规则卖出,base,-20475.94432000001,431.40031999999997,-0.0672709744641762
002647.SZ,20210226,10.43,28300,20210303,11.508479999999999,规则卖出,base,30040.07926999993,480.90472999999986,0.10174703687452993
603222.SH,20210226,13.79,21400,20210303,14.91507,规则卖出,base,23603.743377500017,472.7546225000001,0.07996395843026197
002096.SZ,20210309,9.92,31600,20210311,8.05194,规则卖出,base,-59427.11563,396.41963,-0.18952972694326417
600169.SH,20210309,3.16,99300,20210311,2.70729,规则卖出,base,-45368.59237124999,414.48937125,-0.1445474430443022
000011.SZ,20210317,15.57,17900,20210319,15.1848,规则卖出,base,-7304.515650000021,409.43564999999995,-0.026202408935338498
002996.SZ,20210318,22.37,12400,20210325,24.975,规则卖出,base,31845.54050000001,456.4595,0.11477634614591774
003035.SZ,20210322,13.11,21800,20210325,13.05693,规则卖出,base,-1584.1768425000603,427.25084250000003,-0.005541609448896569
002316.SZ,20210325,4.88,58700,20210329,4.255739999999999,规则卖出,base,-37027.94092250004,383.87892250000004,-0.12922992100335587
603778.SH,20210325,5.89,48600,20210331,5.97402,规则卖出,base,3648.886785000028,434.48521500000004,0.01274383865833212
600917.SH,20210326,9.76,29300,20210401,11.128860000000001,规则卖出,base,39628.51150250007,479.0864975000001,0.13854209859420413
002893.SZ,20210331,13.26,22200,20210402,11.4885,规则卖出,base,-39719.69887499998,392.39887500000003,-0.1348965643204583
002992.SZ,20210402,32.49,8400,20210407,27.972,规则卖出,base,-38313.13499999999,361.935,-0.1403492617150421
002542.SZ,20210402,3.6,76500,20210408,3.73626,规则卖出,base,9997.760137499985,426.12986250000006,0.03629361409647583
300931.SZ,20210407,20.46,13200,20210409,19.86012,规则卖出,base,-8313.62598000003,395.20998,-0.030775304707547566
600956.SH,20210408,17.11,15500,20210412,14.82516,规则卖出,base,-35768.55872499999,353.538725,-0.1348376494421105
003013.SZ,20210409,26.72,9800,20210413,24.82515,规则卖出,base,-18939.102087500003,369.5720875,-0.07230832402303616
605199.SH,20210409,33.95,7700,20210415,30.27969,规则卖出,base,-28618.182766250033,356.79576625,-0.10944678005756303
600814.SH,20210414,7.3,33400,20210419,7.36263,规则卖出,base,1723.4971975000099,368.34480249999996,0.0070669609994761995
603035.SH,20210420,15.87,14800,20210422,16.19379,规则卖出,base,4433.78788500001,358.30411499999997,0.018872425088434928
002813.SZ,20210420,42.46,5500,20210422,36.963,规则卖出,base,-30546.00312500001,312.503125,-0.1307685031168021
002786.SZ,20210420,8.06,29300,20210423,8.181809999999999,规则卖出,base,3210.3347087499415,358.69829124999995,0.013590614443163153
002997.SZ,20210426,25.38,9300,20210428,23.48649,规则卖出,base,-17941.681946250003,332.03894625,-0.07599412646838291
000908.SZ,20210428,6.66,37300,20210430,5.894100000000001,规则卖出,base,-28904.986912499982,336.9169125000001,-0.11632716820794795
000718.SZ,20210430,6.84,38100,20210507,7.02297,规则卖出,base,6571.537053750026,399.61994625000005,0.025210259935016344
603721.SH,20210510,19.15,15100,20210512,19.73025,规则卖出,base,8317.075281250009,444.69971875,0.02875519697099227
603518.SH,20210422,8.01,29300,20210514,15.84414,规则卖出,base,228901.3371225,638.9648775000001,0.975078617985953
000722.SZ,20210512,9.69,30100,20210514,8.65134,规则卖出,base,-31662.089917500038,398.4239175,-0.10852773648693102
600227.SH,20210514,4.3,65900,20210518,3.67632,规则卖出,base,-41474.19136,373.67936,-0.14632397714524856
002289.SZ,20210517,9.64,29400,20210520,9.74025,规则卖出,base,2518.5418124999774,428.80818750000003,0.008884157332036206
002922.SZ,20210518,10.93,24600,20210524,11.2887,规则卖出,base,8409.672975000001,414.347025,0.031269092607909325
605108.SH,20210520,32.91,8400,20210524,29.960009999999997,规则卖出,base,-25163.60710500003,383.69110499999994,-0.09100330546351573
600610.SH,20210524,11.32,23400,20210526,11.938049999999999,规则卖出,base,14046.960037500025,415.4099625,0.05301655482772426
002269.SZ,20210525,3.89,68100,20210527,3.4165799999999997,规则卖出,base,-32596.965622500025,357.06362249999995,-0.12301891750712717
600963.SH,20210525,7.79,34000,20210528,8.121870000000001,规则卖出,base,10872.185525000004,411.39447500000006,0.0410385417124538
002316.SZ,20210526,6.48,41600,20210528,5.804189999999999,规则卖出,base,-28482.905880000013,369.20987999999994,-0.10563489335999339
002622.SZ,20210601,6.62,38200,20210603,6.25374,规则卖出,base,-14352.969084999999,361.83708499999995,-0.05674294039783105
002940.SZ,20210602,40.9,6100,20210604,38.38158,规则卖出,base,-15717.394047499985,355.0320475,-0.06298234671161054
603650.SH,20210602,45.34,5500,20210604,42.957,规则卖出,base,-13464.171875000031,357.671875,-0.0539792544144512
600423.SH,20210604,4.47,53300,20210608,4.47552,规则卖出,base,-63.528269999997924,357.74427000000003,-0.00026657765088928235
002835.SZ,20210608,13.57,18100,20210610,14.80518,规则卖出,base,21960.38655249998,396.3714475,0.08938671927449227
002346.SZ,20210604,13.88,17100,20210615,17.4825,规则卖出,base,61169.72456250008,433.0254375,0.2576572625575598
603918.SH,20210610,13.16,20600,20210615,8.991,规则卖出,base,-86180.69225,299.29224999999997,-0.31781786696183095
600327.SH,20210623,9.71,24400,20210625,8.931059999999999,规则卖出,base,-19337.764330000064,331.62832999999995,-0.08159971593095573
600699.SH,20210624,23.51,10000,20210628,24.16581,规则卖出,base,6197.252374999976,360.84762500000005,0.026353481280891922
603098.SH,20210624,34.76,6800,20210630,39.750209999999996,规则卖出,base,33536.45921499999,396.9687849999999,0.14184693865371398
603629.SH,20210702,26.37,9200,20210706,25.33464,规则卖出,base,-9877.311360000009,351.99936,-0.04070354425045619
603937.SH,20210707,16.47,14600,20210709,15.274709999999999,规则卖出,base,-17790.112957499994,338.87895749999996,-0.07396456213815397
000920.SZ,20210709,10.37,22600,20210713,10.19979,规则卖出,base,-4193.480567499946,346.7345675,-0.017888704053494596
002140.SZ,20210714,10.01,23300,20210720,11.80818,规则卖出,base,41495.3725075,402.22149249999995,0.17786934634972623
000506.SZ,20210716,2.98,81000,20210723,3.74625,规则卖出,base,61626.59718750001,439.6528125,0.2552456474807473
300813.SZ,20210721,77.1,3400,20210723,86.1138,规则卖出,base,30215.401350000004,431.5186499999999,0.11523555881457653
000572.SZ,20210723,6.69,41500,20210728,6.61338,规则卖出,base,-3592.207837499967,412.4778375,-0.012935364813505025
002897.SZ,20210723,24.46,11300,20210729,29.1708,规则卖出,base,52750.902949999974,481.13705000000004,0.1908035460472575
600366.SH,20210812,13.39,21900,20210816,12.987,规则卖出,base,-9254.529375000004,428.829375,-0.03155157812488627
000676.SZ,20210813,7.27,40500,20210817,7.3726199999999995,规则卖出,base,3709.2623624999683,446.8476374999999,0.012594750212034229
002518.SZ,20210813,41.38,7100,20210817,37.47249,规则卖出,base,-28149.33884875,406.01784875000004,-0.09578793345404588
001896.SZ,20210915,9.93,28500,20210917,9.52047,规则卖出,base,-12081.522993750024,409.91799375000005,-0.04267946986063161
002539.SZ,20210915,22.18,12700,20210917,20.969009999999997,规则卖出,base,-15782.87753375003,403.3045337499999,-0.05601603487766482
300437.SZ,20210915,24.17,11700,20210917,24.325650000000003,规则卖出,base,1394.6451187500181,426.45988125,0.004930519025187912
600470.SH,20210917,10.8,25400,20210923,10.799190000000001,规则卖出,base,-432.02828249997225,411.45428250000003,-0.0015745126218444376
603985.SH,20210917,36.89,7400,20210923,40.06989,规则卖出,base,23092.29301749997,438.8929825,0.08457034934814672
600863.SH,20210923,4.44,63500,20210927,4.3956,规则卖出,base,-3238.785749999995,419.38575000000003,-0.011484628842789285
002153.SZ,20210923,23.55,11900,20210928,27.10287,规则卖出,base,41805.93655875002,473.2164412499999,0.14913910216713344
600170.SH,20210924,3.98,70800,20210928,3.56643,规则卖出,base,-29666.83105499999,386.075055,-0.10525585626206511
603922.SH,20211026,33.4,8500,20211029,30.15981,规则卖出,base,-27933.037981249996,391.42298125,-0.09836582059574926
603683.SH,20211028,16.26,18100,20211101,14.50548,规则卖出,base,-32158.57498499999,401.762985,-0.1092418684996647
002487.SZ,20211029,37.62,7300,20211102,39.98997,规则卖出,base,16867.216023750003,433.56497625000003,0.061403509768490905
603088.SH,20211110,15.33,17600,20211112,15.13485,规则卖出,base,-3835.058700000004,400.4187,-0.014210476245909185
000546.SZ,20211110,12.49,21600,20211115,14.085899999999999,规则卖出,base,34023.67469999997,447.7652999999999,0.1260829808560669
002047.SZ,20211115,3.53,79400,20211118,3.85614,规则卖出,base,25442.723604999977,452.792395,0.09075275798614078
002418.SZ,20211122,4.63,62400,20211124,4.44555,规则卖出,base,-11928.660900000013,418.9809000000001,-0.04127789596877243
600860.SH,20211123,8.57,33700,20211125,8.41158,规则卖出,base,-5765.294057499936,426.54005750000005,-0.019957318138376503
603895.SH,20211123,25.11,11500,20211126,22.96701,规则卖出,base,-25046.727018750007,402.34201874999997,-0.08671572698223297
000812.SZ,20211125,4.6,63600,20211129,5.1948,规则卖出,base,37343.15339999997,486.12659999999994,0.12761081468763233
002432.SZ,20211201,20.86,13700,20211203,20.59938,规则卖出,base,-3994.7038825000327,424.2098825,-0.013974657102742647
002243.SZ,20211201,14.12,20300,20211203,13.95603,规则卖出,base,-3754.384261249987,425.79326125,-0.013094816770311627
002945.SZ,20211210,14.34,20500,20211214,14.66532,规则卖出,base,6219.768674999992,449.29132500000003,0.0211525465913856
002725.SZ,20211208,9.34,30400,20211216,12.81717,规则卖出,base,105147.93154000008,558.0364600000001,0.3702300910318462
605289.SH,20211214,37.26,8500,20211216,35.45451,规则卖出,base,-15802.546668749952,455.88166875,-0.04988348021690214
600234.SH,20211216,12.32,25600,20211220,11.538450000000001,规则卖出,base,-20455.758399999995,448.07840000000004,-0.06484199262684327
000533.SZ,20211216,4.93,64200,20211223,5.024970000000001,规则卖出,base,5614.693657500042,482.3803425000001,0.01773517827439705
600192.SH,20211217,6.36,49700,20211223,7.392600000000001,规则卖出,base,50781.93172500002,538.288275,0.16061538860567884
002584.SZ,20211230,11.41,28700,20220104,10.71927,规则卖出,base,-20290.371561250024,466.42056125,-0.06194608994552421
300412.SZ,20211230,24.1,13600,20220104,25.06491,规则卖出,base,12614.73253000004,508.04347,0.03847809261377614
605033.SH,20211230,24.28,13500,20220105,24.01596,规则卖出,base,-4051.7543249999803,487.214325,-0.01235811104884399
605567.SH,20220104,23.43,14300,20220107,18.82116,规则卖出,base,-66326.60248500001,420.19048499999997,-0.19791142483265228
600996.SH,20220105,6.74,48100,20220107,6.02397,规则卖出,base,-34884.282696249975,443.23969624999995,-0.10757621610917738
600530.SH,20220107,5.97,48700,20220111,5.10489,规则卖出,base,-42514.30192874999,383.44492875000003,-0.14619186283831048
603616.SH,20220110,9.03,32200,20220112,7.7922,规则卖出,base,-40243.487550000005,386.32755000000003,-0.13837047382672604
603399.SH,20220111,9.55,28900,20220114,10.0899,规则卖出,base,15169.613612499988,433.49638749999997,0.05494962646772857
601007.SH,20220114,7.93,33800,20220119,7.07292,规则卖出,base,-29335.14337000001,365.83937000000003,-0.10941825073365963
002432.SZ,20220113,68.44,3900,20220120,73.5264,规则卖出,base,19411.789799999962,425.17019999999997,0.07270803573215391
301169.SZ,20220119,66.7,3900,20220121,69.93999000000001,规则卖出,base,12229.971048750014,405.9899512500001,0.047003091993118716
002717.SZ,20220121,4.54,59200,20220126,4.465529999999999,规则卖出,base,-4806.26522000002,397.64122,-0.017878110318235496
002235.SZ,20220121,7.24,37100,20220207,6.1938,规则卖出,base,-39168.40847499999,354.388475,-0.1457856875560115
000620.SZ,20220124,3.98,67600,20220208,2.76723,规则卖出,base,-82284.34493500002,301.092935,-0.30575874561510386
002530.SZ,20220210,14.39,15700,20220215,14.605379999999998,规则卖出,base,3038.3546674999984,343.11133249999995,0.013445267939443208
000620.SZ,20220210,3.84,59100,20220215,3.32667,规则卖出,base,-30640.296746249976,302.49374625,-0.13497884317982994
002177.SZ,20220211,6.34,35800,20220215,6.60339,规则卖出,base,9077.11729749998,352.2447025,0.03998223827323918
002873.SZ,20220223,26.91,8200,20220225,24.975,规则卖出,base,-16178.159249999993,311.15925,-0.07329814703514753
000595.SZ,20220224,3.94,56000,20220228,3.66633,规则卖出,base,-15637.323100000005,311.8031,-0.07085485291113772
002537.SZ,20220302,10.45,20700,20220304,10.769219999999999,规则卖出,base,6275.121682499987,332.7323174999999,0.02900193372709449
600982.SH,20220228,5.9,35600,20220307,6.4935,规则卖出,base,20787.12925000001,341.47075,0.09894274312777741
002162.SZ,20220304,7.72,30500,20220309,7.52247,规则卖出,base,-6370.324168749978,345.65916875000005,-0.02704804206979334
600051.SH,20220307,10.62,20600,20220310,8.541450000000001,规则卖出,base,-43092.765337499935,274.63533750000005,-0.19692645694508548
600551.SH,20220309,10.84,19500,20220311,9.15084,规则卖出,base,-33214.516724999994,275.896725,-0.15709251192736867
600520.SH,20220310,13.88,14600,20220314,11.788200000000002,规则卖出,base,-30806.076649999963,265.79665,-0.1519796743897597
300306.SZ,20220316,20.23,8900,20220318,19.39059,规则卖出,base,-7731.481063750014,260.73206374999995,-0.04293072740218314
002537.SZ,20220318,12.06,14800,20220322,10.80918,规则卖出,base,-18756.727829999985,244.59183000000002,-0.1050605072612443
000620.SZ,20220318,3.31,54000,20220322,3.2967,规则卖出,base,-985.4122500000253,267.21225000000004,-0.005511726298032885
600736.SH,20220318,6.56,27200,20220324,6.71328,规则卖出,base,3896.356480000024,272.85952000000003,0.021831188544327466
600819.SH,20220322,7.37,24100,20220324,6.11388,规则卖出,base,-30501.076884999995,228.584885,-0.17168094000923104
600860.SH,20220324,23.84,6800,20220328,20.879099999999998,规则卖出,base,-20352.12035000002,218.00034999999994,-0.1255121989217462
002194.SZ,20220325,11.53,14100,20220331,12.74724,规则卖出,base,16897.770645000004,265.313355,0.10391360962881573
000505.SZ,20220328,11.59,13500,20220331,11.95803,规则卖出,base,4727.4969937500055,240.90800625,0.030206854024198905
001205.SZ,20220406,34.97,4600,20220411,32.44752,规则卖出,base,-11830.196740000023,226.78873999999993,-0.0735241382676923
002314.SZ,20220407,5.8,28200,20220412,5.42457,规则卖出,base,-10819.23209249998,232.10609250000005,-0.06613186574046132
000968.SZ,20220418,10.29,15100,20220421,10.799190000000001,规则卖出,base,7446.089538750024,242.67946125000003,0.0479101325251779
601086.SH,20220422,5.81,27300,20220428,4.1058900000000005,规则卖出,base,-46701.96974624999,179.76674624999998,-0.29436614383409304
