ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
002431.SZ,20211122,3.38,370500,20211123,3.37662,规则卖出,base,-3129.159637500057,1876.8696375000002,-0.0024981254686328876
603319.SH,20211122,23.75,52700,20211123,24.994979999999998,规则卖出,base,63650.995442500105,1959.4505575000003,0.050841974769465614
002995.SZ,20211122,30.12,41500,20211123,30.4695,规则卖出,base,12611.149687500083,1893.1003124999997,0.010086559535415016
601010.SH,20211123,3.28,389200,20211124,3.47652,规则卖出,base,74475.11302000014,2010.47098,0.058325159563767694
002338.SZ,20211124,23.5,55300,20211125,23.966009999999997,规则卖出,base,23788.81505874982,1981.53794125,0.018300849787552975
000722.SZ,20211125,8.42,155500,20211126,8.601389999999999,规则卖出,base,26206.922318749726,1999.2226812499998,0.020010824194188776
002038.SZ,20211125,10.42,125600,20211126,10.57941,规则卖出,base,18033.740629999982,1988.15537,0.01377589743638945
600184.SH,20211125,13.16,99500,20211126,13.15683,规则卖出,base,-2279.150731249964,1963.73573125,-0.0017401453208126265
603499.SH,20211130,8.55,154800,20211201,8.71128,规则卖出,base,22949.62632000005,2016.5176800000002,0.017335245136084438
603089.SH,20211130,9.75,135700,20211201,9.99,规则卖出,base,30542.677500000038,2025.3225,0.023078845673197113
600718.SH,20211130,11.17,118400,20211201,11.538450000000001,规则卖出,base,41586.15740000013,2038.3226000000004,0.031436584676570435
300948.SZ,20211201,27.4,49400,20211202,30.969,规则卖出,base,174057.87425,2250.72575,0.12856051498074386
600178.SH,20211201,8.99,150700,20211202,9.43056,规则卖出,base,64277.21201000003,2115.17999,0.047432446671424495
603637.SH,20211201,8.81,153800,20211202,9.35064,规则卖出,base,81014.02695999996,2136.4050399999996,0.059774976800635225
600192.SH,20211208,5.17,282700,20211209,5.68431,规则卖出,base,143021.35420375,2374.08279625,0.09783088318829383
600469.SH,20211208,4.85,301300,20211209,4.6953000000000005,规则卖出,base,-48744.8036124998,2133.6936125,-0.03334869890774716
603339.SH,20211208,12.65,115500,20211209,12.7872,规则卖出,base,13635.179250000092,2211.4207499999998,0.00932996000011861
001202.SZ,20211209,18.29,81800,20211210,17.982,规则卖出,base,-27407.090000000208,2212.6899999999996,-0.018314174873449628
002983.SZ,20211209,23.07,64900,20211210,23.766209999999997,规则卖出,base,42881.68446374982,2302.34453625,0.02863327243611712
600539.SH,20211209,7.62,196500,20211210,7.9620299999999995,规则卖出,base,64878.88888124984,2330.0061187499996,0.04331888976574743
000679.SZ,20211210,4.43,344100,20211213,4.23576,规则卖出,base,-69040.98101999986,2202.99702,-0.04528037290902999
600099.SH,20211210,8.35,182500,20211213,8.541450000000001,规则卖出,base,32610.137968750205,2329.48703125,0.02139413499918447
603598.SH,20211210,9.83,155000,20211213,9.94005,规则卖出,base,14750.952812499925,2306.7971875,0.009678906570407196
605151.SH,20211213,21.05,72000,20211214,23.13684,规则卖出,base,147791.2643999999,2461.2156,0.09748899829674404
300771.SZ,20211213,21.1,71900,20211214,20.7792,规则卖出,base,-25312.323099999958,2246.8031,-0.016680616575713864
600986.SH,20211213,5.36,283000,20211214,5.894100000000001,规则卖出,base,148686.04212500036,2464.2578750000002,0.09799646636848275
002357.SZ,20211214,6.07,264800,20211215,6.6733199999999995,规则卖出,base,157148.4330799999,2610.7029199999997,0.09774506126351437
603222.SH,20211214,15.75,102000,20211215,15.984,规则卖出,base,21428.415000000037,2439.585,0.01333523761916666
603726.SH,20211214,15.97,100600,20211215,16.07391,规则卖出,base,8030.406317500033,2422.9396825000003,0.004997192311189599
300865.SZ,20211215,32.47,51400,20211216,32.57739,规则卖出,base,3009.509192500172,2510.3368075000003,0.0018027757458542156
603888.SH,20211215,20.82,80200,20211216,22.8771,规则卖出,base,162268.54972499993,2710.8702749999998,0.09715624047878516
000409.SZ,20211215,5.82,286900,20211216,6.0939,规则卖出,base,75979.04561249992,2602.8643874999993,0.04549165543665625
300603.SZ,20211216,10.69,163700,20211217,10.25973,规则卖出,base,-72972.08450125,2536.8855012499994,-0.04168903167098778
002681.SZ,20211216,4.09,427900,20211217,4.1958,规则卖出,base,42590.06372500014,2681.756275,0.024329553308494473
002369.SZ,20211216,8.18,213900,20211217,8.03196,规则卖出,base,-34250.72680499997,2584.9708049999995,-0.019570284690441066
