ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
605108.SH,20251202,21.88,32300,20251203,22.39758,规则卖出,base,15636.85070749999,1080.9832925,0.022120293738265604
300337.SZ,20251208,13.57,54300,20251209,13.336649999999999,规则卖出,base,-13760.342868750036,1089.4378687499998,-0.018669858143422927
603528.SH,20251208,10.03,73500,20251209,10.429559999999999,规则卖出,base,28225.142924999953,1142.517075,0.038277125633845714
603698.SH,20251208,23.67,31100,20251209,23.676299999999998,规则卖出,base,-908.5204125001067,1104.4504124999999,-0.0012338645376680092
300285.SZ,20251212,28.0,26500,20251215,28.821150000000003,规则卖出,base,20620.2744062501,1140.20059375,0.027783181436783797
000801.SZ,20251212,17.85,41500,20251215,17.21277,规则卖出,base,-27523.151193750113,1078.1061937499999,-0.03714524940193538
605090.SH,20251212,37.86,19600,20251215,37.962,规则卖出,base,883.6170000000521,1115.583,0.001190471003485332
603344.SH,20251222,32.26,22900,20251223,35.45451,规则卖出,base,71954.70515124993,1199.57384875,0.09737574479597698
002151.SZ,20251222,36.43,20300,20251223,36.793169999999996,规则卖出,base,6253.842061249913,1118.5089387499997,0.008454406779858582
600221.SH,20251222,1.9,389500,20251223,1.8781199999999998,规则卖出,base,-9621.682175000129,1099.422175,-0.012998145200542145
002330.SZ,20251223,5.57,136900,20251224,5.46453,规则卖出,base,-15564.593946249968,1125.75094625,-0.020406597183738138
002201.SZ,20251223,9.35,81500,20251224,9.99,规则卖出,base,50951.76250000005,1208.2375,0.06684692463247831
002643.SZ,20251223,16.38,46500,20251224,15.97401,规则卖出,base,-19997.441831249995,1118.9068312499999,-0.026248170100332053
002134.SZ,20251224,25.52,30000,20251225,25.49448,规则卖出,base,-1913.0429999999237,1147.443,-0.002498125468632742
002947.SZ,20251224,51.98,14700,20251225,52.49745,规则卖出,base,6450.847856250046,1155.6671437500002,0.008440236756893945
605007.SH,20251224,12.9,59500,20251225,13.786200000000001,规则卖出,base,51511.66387500004,1217.2361250000001,0.06709502856843934
600824.SH,20251225,5.16,152400,20251226,5.2947,规则卖出,base,19323.04364999991,1205.23635,0.024565878879117313
600279.SH,20251225,5.82,135100,20251226,5.934060000000001,规则卖出,base,14210.821117500107,1198.6848825,0.018068923490776927
002935.SZ,20251225,22.09,35600,20251226,21.20877,规则卖出,base,-32512.1792649999,1140.3912650000002,-0.04133251261652659
688158.SH,20251226,29.71,26400,20251229,28.961009999999998,规则卖出,base,-20925.135330000066,1151.7993299999998,-0.026671849792516612
002081.SZ,20251226,3.62,217400,20251229,3.7962,规则卖出,base,37077.515650000045,1228.36435,0.047101415253921385
002268.SZ,20251226,20.33,38700,20251229,20.669310000000003,规则卖出,base,11934.726378750218,1196.5706212500002,0.015165459127102418
301237.SZ,20251229,58.34,13600,20251230,59.390550000000005,规则卖出,base,13079.484650000144,1207.9953500000001,0.016480741187689205
000420.SZ,20251229,4.65,171200,20251230,4.75524,规则卖出,base,16800.446639999882,1216.64136,0.021098693068668167
001217.SZ,20251229,15.3,52000,20251230,15.14484,规则卖出,base,-9251.634599999967,1183.3146000000002,-0.011625593601599558
001299.SZ,20251230,13.37,60000,20251231,13.986,规则卖出,base,35710.500000000044,1249.5,0.044504580661117496
603617.SH,20260106,8.18,99600,20260107,7.992,规则卖出,base,-19923.486000000004,1198.686,-0.024448044468100585
002355.SZ,20260106,6.7,121600,20260107,6.92307,规则卖出,base,25869.325360000068,1255.9866400000003,0.03174447619438432
300399.SZ,20260106,32.21,25300,20260107,32.00796,规则卖出,base,-6327.591985000137,1215.979985,-0.007762804719497102
603125.SH,20260107,18.74,43400,20260108,20.56941,规则卖出,base,78077.17450750017,1319.2194925000001,0.09597457826045111
603488.SH,20260107,8.7,93600,20260108,8.50149,规则卖出,base,-19778.7903299998,1198.2543300000002,-0.024282649165294642
603015.SH,20260107,14.14,57600,20260108,15.534450000000001,规则卖出,base,78998.22360000007,1322.0964000000001,0.09696988323640456
603333.SH,20260108,8.99,95700,20260109,9.1908,规则卖出,base,17902.024799999985,1314.5351999999998,0.02080280819672722
688552.SH,20260108,45.0,19100,20260109,46.8531,规则卖出,base,34060.71723750001,1333.4927625,0.03961862034491378
600935.SH,20260108,2.75,313000,20260109,2.74725,规则卖出,base,-2150.799062499893,1290.0490625000002,-0.002498125468632717
300051.SZ,20260109,8.68,101000,20260112,9.1908,规则卖出,base,50211.29149999998,1379.5085000000001,0.05726005134661032
000503.SZ,20260109,10.55,83100,20260112,11.59839,规则卖出,base,85697.24998874987,1423.95901125,0.09772481168807308
603496.SH,20260109,32.26,27100,20260112,35.45451,规则卖出,base,85151.63797374997,1419.58302625,0.09737574479597705
002574.SZ,20260112,6.35,149700,20260113,6.22377,规则卖出,base,-20298.90271125007,1402.27171125,-0.02134855459363513
300711.SZ,20260112,29.29,32400,20260113,31.01895,规则卖出,base,54524.46352499998,1493.5164750000001,0.057440532748342425
603339.SH,20260112,14.89,63800,20260113,15.13485,规则卖出,base,14176.9302125,1444.4997875000001,0.014919637283425954
002219.SZ,20260113,2.5,386900,20260114,2.74725,规则卖出,base,94090.57371875015,1570.4512812500002,0.09725206198450403
002135.SZ,20260113,5.63,171800,20260114,5.57442,规则卖出,base,-10987.559194999936,1438.9151950000003,-0.011356934301060547
603120.SH,20260127,45.8,21700,20260128,47.63232,规则卖出,base,38220.85232000015,1540.49168,0.03844736632435793
603381.SH,20260127,23.35,42600,20260128,23.25672,规则卖出,base,-5460.825839999956,1487.0978400000001,-0.005488495113908844
688702.SH,20260127,162.53,6100,20260128,162.837,规则卖出,base,383.2096249999497,1489.490375,0.00038642434389244166
000573.SZ,20260128,4.85,207400,20260129,4.7951999999999995,规则卖出,base,-12860.148100000075,1494.6280999999997,-0.012781649948337734
000815.SZ,20260128,14.28,70400,20260129,13.3866,规则卖出,base,-64324.708800000044,1429.3488,-0.06396882922126616
300798.SZ,20260128,9.58,105000,20260129,9.10089,规则卖出,base,-51752.5168125001,1445.9668124999998,-0.05143610887466035
300975.SZ,20260129,16.96,56700,20260130,16.7832,规则卖出,base,-11454.477299999973,1429.9172999999998,-0.01190852051138156
002646.SZ,20260129,9.81,98100,20260130,9.55044,规则卖出,base,-26874.548955,1411.712955,-0.02791866253620081
603162.SH,20260129,14.36,67000,20260130,14.34564,规则卖出,base,-2404.097350000027,1441.9773500000001,-0.0024981254686328694
000767.SZ,20260212,3.62,262200,20260213,3.46653,规则卖出,base,-41613.28020749989,1373.4462075,-0.0438310760707612
002973.SZ,20260227,15.59,60000,20260302,15.57441,规则卖出,base,-2337.330749999988,1401.93075,-0.0024981254686328286
000035.SZ,20260227,7.01,133400,20260302,7.70229,规则卖出,base,90833.34564249987,1518.1403575,0.09710976499812266
000731.SZ,20260227,7.89,118500,20260302,8.32167,规则卖出,base,49686.50638124995,1466.38861875,0.053129355493826115
000421.SZ,20260303,7.73,126900,20260304,7.71228,规则卖出,base,-3717.262665000066,1468.594665,-0.003788554801791211
001299.SZ,20260303,15.47,63400,20260304,16.41357,规则卖出,base,58276.363077500006,1545.9749224999998,0.05940244334520766
605169.SH,20260303,15.37,63800,20260304,15.984,规则卖出,base,37653.32449999991,1519.8754999999999,0.03838841851020645
000065.SZ,20260324,14.22,71100,20260325,14.4855,规则卖出,base,17336.8906875001,1540.1593125000002,0.017143261652941295
601002.SH,20260325,5.54,183700,20260326,5.53446,规则卖出,base,-2542.972877500032,1525.2748775,-0.0024981254686328733
002580.SZ,20260325,15.54,65500,20260326,14.985,规则卖出,base,-37833.864374999976,1481.364375,-0.03716035276895059
603311.SH,20260408,17.41,57700,20260409,17.12286,规则卖出,base,-18054.103527500054,1486.1255275,-0.017967712264926355
000727.SZ,20260408,2.82,356200,20260409,2.83716,规则卖出,base,4598.025509999991,1514.36649,0.004576355911022236
002797.SZ,20260408,7.76,129400,20260409,7.64235,规则卖出,base,-16711.096112499865,1487.1861125,-0.01663797162822683
002108.SZ,20260417,5.58,178200,20260420,5.70429,规则卖出,base,20629.25840249999,1519.2195975,0.020741165515072834
603310.SH,20260515,17.66,56700,20260518,17.87211,规则卖出,base,10509.62070374998,1517.0162962499999,0.010493122047913823
000600.SZ,20260519,10.88,92300,20260520,10.989,规则卖出,base,8541.788124999945,1518.911875,0.008503733441639533
600863.SH,20260519,5.42,185400,20260520,5.6943,规则卖出,base,49284.34897499992,1570.871025,0.04903333668427904
000518.SZ,20260520,3.41,300300,20260521,3.4965,规则卖出,base,24407.445562500052,1568.5044375,0.02382890347794288
300197.SZ,20260601,1.93,534900,20260602,2.08791,规则卖出,base,82811.9409262498,1654.1180737500001,0.08019633045106579
000776.SZ,20260622,22.7,46600,20260623,23.4765,规则卖出,base,34552.938875000065,1631.961125,0.03265612561617311
002587.SZ,20260630,7.81,137200,20260701,7.75224,规则卖出,base,-9522.06415999992,1597.3921599999999,-0.008884181003404644
600179.SH,20260701,4.84,220700,20260702,4.8951,规则卖出,base,10543.087287500055,1617.4827125000002,0.009867600248698207
600885.SH,20260701,37.94,28100,20260702,36.972989999999996,规则卖出,base,-28738.18577375017,1565.2047737499997,-0.026949278428943266
603339.SH,20260708,15.47,68600,20260709,15.66432,规则卖出,base,11721.826060000014,1608.52594,0.01104262395939478
002258.SZ,20260730,16.18,65800,20260731,16.10388,规则卖出,base,-6599.401130000049,1590.7051299999998,-0.006197143544768983
